layer_id,node_id,attribute,value
3,33,node_name,Senecio_jacobea
3,33,degree,14
3,33,connections_strength,14
3,33,presence,3
3,34,node_name,Tanacetum_vulgare
3,34,degree,17
3,34,connections_strength,17
3,34,presence,2
3,35,node_name,Trifolium_dubium
3,35,degree,6
3,35,connections_strength,6
3,35,presence,4
3,36,node_name,Trifolium_repens
3,36,degree,15
3,36,connections_strength,15
3,36,presence,11
3,37,node_name,Tripleurospermum_inodorum
3,37,degree,31
3,37,connections_strength,31
3,37,presence,2
3,38,node_name,Verbascum_thapsus
3,38,degree,13
3,38,connections_strength,13
3,38,presence,3
3,39,node_name,Vicia_hirsuta
3,39,degree,11
3,39,connections_strength,11
3,39,presence,2
1,40,node_name,Meligethes_sp1_M_PL_037
1,40,degree,7
1,40,connections_strength,7
1,40,presence,1
1,41,node_name,Bombus_lapidarius
1,41,degree,4
1,41,connections_strength,4
1,41,presence,9
3,41,node_name,Bombus_lapidarius
3,41,degree,4
3,41,connections_strength,4
3,41,presence,9
1,42,node_name,Bombus_pascuorum
1,42,degree,4
1,42,connections_strength,4
1,42,presence,10
2,42,node_name,Bombus_pascuorum
2,42,degree,2
2,42,connections_strength,2
2,42,presence,10
3,42,node_name,Bombus_pascuorum
3,42,degree,10
3,42,connections_strength,10
3,42,presence,10
1,43,node_name,Unidentified_sp1_M_PL_037
1,43,degree,4
1,43,connections_strength,4
1,43,presence,1
1,44,node_name,Unidentified_sp2_M_PL_037
1,44,degree,4
1,44,connections_strength,4
1,44,presence,1
1,45,node_name,Apocrita_sp1_M_PL_037
1,45,degree,3
1,45,connections_strength,3
1,45,presence,1
1,46,node_name,Unidentified_sp3_M_PL_037
1,46,degree,3
1,46,connections_strength,3
1,46,presence,1
1,47,node_name,Bombus_terrestris
1,47,degree,2
1,47,connections_strength,2
1,47,presence,11
3,47,node_name,Bombus_terrestris
3,47,degree,3
3,47,connections_strength,3
3,47,presence,11
1,48,node_name,Olibrus_aeneus
1,48,degree,2
1,48,connections_strength,2
1,48,presence,4
2,48,node_name,Olibrus_aeneus
2,48,degree,2
2,48,connections_strength,2
2,48,presence,4
3,48,node_name,Olibrus_aeneus
3,48,degree,7
3,48,connections_strength,7
3,48,presence,4
1,49,node_name,Thymelicus_sylvestris
1,49,degree,2
1,49,connections_strength,2
1,49,presence,5
3,49,node_name,Thymelicus_sylvestris
3,49,degree,2
3,49,connections_strength,2
3,49,presence,5
1,50,node_name,Unidentified_sp5_M_PL_037
1,50,degree,2
1,50,connections_strength,2
1,50,presence,1
1,51,node_name,Unidentified_sp6_M_PL_037
1,51,degree,2
1,51,connections_strength,2
1,51,presence,1
1,52,node_name,Epuraea_depressa_Illiger
1,52,degree,1
1,52,connections_strength,1
1,52,presence,3
2,52,node_name,Epuraea_depressa_Illiger
2,52,degree,1
2,52,connections_strength,1
2,52,presence,3
1,53,node_name,Pieris_napi
1,53,degree,1
1,53,connections_strength,1
1,53,presence,6
3,53,node_name,Pieris_napi
3,53,degree,2
3,53,connections_strength,2
3,53,presence,6
1,54,node_name,Strangalia_maculata
1,54,degree,1
1,54,connections_strength,1
1,54,presence,3
3,54,node_name,Strangalia_maculata
3,54,degree,1
3,54,connections_strength,1
3,54,presence,3
1,55,node_name,Unidentified_sp12_M_PL_037
1,55,degree,1
1,55,connections_strength,1
1,55,presence,1
1,57,node_name,Bombus_lucorum
1,57,degree,1
1,57,connections_strength,1
1,57,presence,7
3,57,node_name,Bombus_lucorum
3,57,degree,1
3,57,connections_strength,1
3,57,presence,7
1,58,node_name,Ceuthorrhynchus_assimilis
1,58,degree,1
1,58,connections_strength,1
1,58,presence,3
3,58,node_name,Ceuthorrhynchus_assimilis
3,58,degree,3
3,58,connections_strength,3
3,58,presence,3
1,59,node_name,Eoseristalis_horticola
1,59,degree,1
1,59,connections_strength,1
1,59,presence,2
1,60,node_name,Psithyrus_bohemicus
1,60,degree,1
1,60,connections_strength,1
1,60,presence,2
1,61,node_name,Episyrphus_balteatus
1,61,degree,3
1,61,connections_strength,3
1,61,presence,17
2,61,node_name,Episyrphus_balteatus
2,61,degree,1
2,61,connections_strength,1
2,61,presence,17
3,61,node_name,Episyrphus_balteatus
3,61,degree,6
3,61,connections_strength,6
3,61,presence,17
1,62,node_name,Eumerus_tuberculatus
1,62,degree,2
1,62,connections_strength,2
1,62,presence,4
2,62,node_name,Eumerus_tuberculatus
2,62,degree,1
2,62,connections_strength,1
2,62,presence,4
3,62,node_name,Eumerus_tuberculatus
3,62,degree,4
3,62,connections_strength,4
3,62,presence,4
1,63,node_name,Chrysomela_fastuosa
1,63,degree,1
1,63,connections_strength,1
1,63,presence,2
1,64,node_name,Mesapamea_secalis
1,64,degree,1
1,64,connections_strength,1
1,64,presence,2
1,65,node_name,Unidentified_sp11_M_PL_037
1,65,degree,1
1,65,connections_strength,1
1,65,presence,1
1,66,node_name,Unidentified_sp15_M_PL_037
1,66,degree,1
1,66,connections_strength,1
1,66,presence,1
1,67,node_name,Scaeva_pyrastri
1,67,degree,1
1,67,connections_strength,1
1,67,presence,5
1,68,node_name,Syrphus_ribesii
1,68,degree,1
1,68,connections_strength,1
1,68,presence,7
3,68,node_name,Syrphus_ribesii
3,68,degree,3
3,68,connections_strength,3
3,68,presence,7
1,69,node_name,Syrphus_vitripennis
1,69,degree,1
1,69,connections_strength,1
1,69,presence,8
1,70,node_name,Unidentified_sp9_M_PL_037
1,70,degree,1
1,70,connections_strength,1
1,70,presence,1
1,71,node_name,Unidentified_sp4_M_PL_037
1,71,degree,3
1,71,connections_strength,3
1,71,presence,1
1,72,node_name,Unidentified_sp8_M_PL_037
1,72,degree,1
1,72,connections_strength,1
1,72,presence,1
1,73,node_name,Nemophora_degeerella
1,73,degree,1
1,73,connections_strength,1
1,73,presence,4
2,73,node_name,Nemophora_degeerella
2,73,degree,2
2,73,connections_strength,2
2,73,presence,4
3,73,node_name,Nemophora_degeerella
3,73,degree,2
3,73,connections_strength,2
3,73,presence,4
1,74,node_name,Unidentified_sp10_M_PL_037
1,74,degree,1
1,74,connections_strength,1
1,74,presence,1
1,75,node_name,Unidentified_sp14_M_PL_037
1,75,degree,1
1,75,connections_strength,1
1,75,presence,1
1,76,node_name,Zygaena_filipendulae
1,76,degree,1
1,76,connections_strength,1
1,76,presence,4
3,76,node_name,Zygaena_filipendulae
3,76,degree,1
3,76,connections_strength,1
3,76,presence,4
1,77,node_name,Unidentified_sp7_M_PL_037
1,77,degree,1
1,77,connections_strength,1
1,77,presence,1
1,78,node_name,Leptura_rubra
1,78,degree,1
1,78,connections_strength,1
1,78,presence,4
2,78,node_name,Leptura_rubra
2,78,degree,2
2,78,connections_strength,2
2,78,presence,4
3,78,node_name,Leptura_rubra
3,78,degree,5
3,78,connections_strength,5
3,78,presence,4
1,79,node_name,Melanostoma_scalare
1,79,degree,1
1,79,connections_strength,1
1,79,presence,12
2,79,node_name,Melanostoma_scalare
2,79,degree,1
2,79,connections_strength,1
2,79,presence,12
3,79,node_name,Melanostoma_scalare
3,79,degree,1
3,79,connections_strength,1
3,79,presence,12
2,80,node_name,Unidentified_sp1_M_PL_038
2,80,degree,5
2,80,connections_strength,5
2,80,presence,1
2,81,node_name,Meligethes_sp1_M_PL_038
2,81,degree,4
2,81,connections_strength,4
2,81,presence,1
2,82,node_name,Unidentified_sp2_M_PL_038
2,82,degree,4
2,82,connections_strength,4
2,82,presence,1
2,83,node_name,Byturus_aestivus
2,83,degree,3
2,83,connections_strength,3
2,83,presence,3
3,83,node_name,Byturus_aestivus
3,83,degree,1
3,83,connections_strength,1
3,83,presence,3
2,84,node_name,Crambus_pratella
2,84,degree,3
2,84,connections_strength,3
2,84,presence,3
3,84,node_name,Crambus_pratella
3,84,degree,6
3,84,connections_strength,6
3,84,presence,3
2,85,node_name,Dasytes_plumbeus
2,85,degree,3
2,85,connections_strength,3
2,85,presence,4
2,86,node_name,Unidentified_sp3_M_PL_038
2,86,degree,3
2,86,connections_strength,3
2,86,presence,1
2,87,node_name,Anaspis_rufilabris
2,87,degree,2
2,87,connections_strength,2
2,87,presence,3
2,88,node_name,Chrysogaster_solstitialis
2,88,degree,2
2,88,connections_strength,2
2,88,presence,3
2,89,node_name,Unidentified_sp5_M_PL_038
2,89,degree,2
2,89,connections_strength,2
2,89,presence,1
2,90,node_name,Aphantopus_hyperantus
2,90,degree,1
2,90,connections_strength,1
2,90,presence,3
2,91,node_name,Grammoptera_ruficornis
2,91,degree,1
2,91,connections_strength,1
2,91,presence,2
2,92,node_name,Unidentified_sp10_M_PL_038
2,92,degree,1
2,92,connections_strength,1
2,92,presence,1
2,93,node_name,Unidentified_sp8_M_PL_038
2,93,degree,1
2,93,connections_strength,1
2,93,presence,1
2,94,node_name,Volucella_pellucens
2,94,degree,1
2,94,connections_strength,1
2,94,presence,4
2,95,node_name,Anaspis_flava
2,95,degree,4
2,95,connections_strength,4
2,95,presence,2
2,96,node_name,Apocrita_sp1_M_PL_038
2,96,degree,3
2,96,connections_strength,3
2,96,presence,1
2,97,node_name,Unidentified_sp6_M_PL_038
2,97,degree,2
2,97,connections_strength,2
2,97,presence,1
2,98,node_name,Unidentified_sp14_M_PL_038
2,98,degree,1
2,98,connections_strength,1
2,98,presence,1
2,99,node_name,Adscita_statices
2,99,degree,3
2,99,connections_strength,3
2,99,presence,4
3,99,node_name,Adscita_statices
3,99,degree,6
3,99,connections_strength,6
3,99,presence,4
2,100,node_name,Maniola_jurtina
2,100,degree,1
2,100,connections_strength,1
2,100,presence,10
3,100,node_name,Maniola_jurtina
3,100,degree,6
3,100,connections_strength,6
3,100,presence,10
2,101,node_name,Polyommatus_icarus
2,101,degree,1
2,101,connections_strength,1
2,101,presence,9
3,101,node_name,Polyommatus_icarus
3,101,degree,6
3,101,connections_strength,6
3,101,presence,9
2,102,node_name,Rhynchites_germanicus
2,102,degree,1
2,102,connections_strength,1
2,102,presence,2
2,103,node_name,Strophosomus_capitatus_de_Geer
2,103,degree,1
2,103,connections_strength,1
2,103,presence,1
2,104,node_name,Unidentified_sp12_M_PL_038
2,104,degree,1
2,104,connections_strength,1
2,104,presence,1
2,106,node_name,Unidentified_sp4_M_PL_038
2,106,degree,3
2,106,connections_strength,3
2,106,presence,1
2,107,node_name,Bombus_hortorum
2,107,degree,2
2,107,connections_strength,2
2,107,presence,7
3,107,node_name,Bombus_hortorum
3,107,degree,7
3,107,connections_strength,7
3,107,presence,7
2,108,node_name,Anaspis_frontalis
2,108,degree,1
2,108,connections_strength,1
2,108,presence,4
2,109,node_name,Rhingia_campestris
2,109,degree,1
2,109,connections_strength,1
2,109,presence,5
2,110,node_name,Ceuthorrhynchus_pollinarius_Forster
2,110,degree,1
2,110,connections_strength,1
2,110,presence,1
2,111,node_name,Unidentified_sp11_M_PL_038
2,111,degree,1
2,111,connections_strength,1
2,111,presence,1
2,112,node_name,Unidentified_sp7_M_PL_038
2,112,degree,2
2,112,connections_strength,2
2,112,presence,1
2,113,node_name,Unidentified_sp9_M_PL_038
2,113,degree,1
2,113,connections_strength,1
2,113,presence,1
3,114,node_name,Coccinella_septempunctata
3,114,degree,4
3,114,connections_strength,4
3,114,presence,2
3,115,node_name,Eoseristalis_abusivus
3,115,degree,5
3,115,connections_strength,5
3,115,presence,2
3,116,node_name,Meligethes_sp1_M_PL_043
3,116,degree,18
3,116,connections_strength,18
3,116,presence,1
3,117,node_name,Sphaerophoria_menthastri
3,117,degree,3
3,117,connections_strength,3
3,117,presence,5
3,118,node_name,Unidentified_sp1_M_PL_043
3,118,degree,9
3,118,connections_strength,9
3,118,presence,1
3,119,node_name,Unidentified_sp15_M_PL_043
3,119,degree,2
3,119,connections_strength,2
3,119,presence,1
3,120,node_name,Unidentified_sp2_M_PL_043
3,120,degree,7
3,120,connections_strength,7
3,120,presence,1
3,121,node_name,Unidentified_sp22_M_PL_043
3,121,degree,1
3,121,connections_strength,1
3,121,presence,1
3,122,node_name,Unidentified_sp3_M_PL_043
3,122,degree,6
3,122,connections_strength,6
3,122,presence,1
3,123,node_name,Unidentified_sp5_M_PL_043
3,123,degree,6
3,123,connections_strength,6
3,123,presence,1
3,124,node_name,Unidentified_sp6_M_PL_043
3,124,degree,5
3,124,connections_strength,5
3,124,presence,1
3,125,node_name,Apocrita_sp1_M_PL_043
3,125,degree,13
3,125,connections_strength,13
3,125,presence,1
3,126,node_name,Unidentified_sp16_M_PL_043
3,126,degree,2
3,126,connections_strength,2
3,126,presence,1
3,127,node_name,Unidentified_sp21_M_PL_043
3,127,degree,1
3,127,connections_strength,1
3,127,presence,1
3,128,node_name,Cheilosia_velutina
3,128,degree,1
3,128,connections_strength,1
3,128,presence,2
3,129,node_name,Chrysogaster_cemiteriorum
3,129,degree,1
3,129,connections_strength,1
3,129,presence,2
3,130,node_name,Unidentified_sp12_M_PL_043
3,130,degree,2
3,130,connections_strength,2
3,130,presence,1
3,131,node_name,Unidentified_sp4_M_PL_043
3,131,degree,6
3,131,connections_strength,6
3,131,presence,1
3,132,node_name,Unidentified_sp8_M_PL_043
3,132,degree,4
3,132,connections_strength,4
3,132,presence,1
3,133,node_name,Apion_hookeri
3,133,degree,3
3,133,connections_strength,3
3,133,presence,2
3,134,node_name,Epuraea_depressa
3,134,degree,1
3,134,connections_strength,1
3,134,presence,1
3,135,node_name,Unidentified_sp11_M_PL_043
3,135,degree,3
3,135,connections_strength,3
3,135,presence,1
3,136,node_name,Unidentified_sp7_M_PL_043
3,136,degree,5
3,136,connections_strength,5
3,136,presence,1
3,137,node_name,Bombus_pratorum
3,137,degree,3
3,137,connections_strength,3
3,137,presence,7
3,138,node_name,Bombus_ruderatus
3,138,degree,1
3,138,connections_strength,1
3,138,presence,4
3,139,node_name,Bombus_soroeensis
3,139,degree,2
3,139,connections_strength,2
3,139,presence,2
3,140,node_name,Psithyrus_campestris
3,140,degree,2
3,140,connections_strength,2
3,140,presence,2
3,141,node_name,Psithyrus_rupestris
3,141,degree,1
3,141,connections_strength,1
3,141,presence,2
3,142,node_name,Unidentified_sp19_M_PL_043
3,142,degree,1
3,142,connections_strength,1
3,142,presence,1
3,143,node_name,Cheilosia_impressa
3,143,degree,1
3,143,connections_strength,1
3,143,presence,2
3,144,node_name,Corticarina_gibbosa
3,144,degree,1
3,144,connections_strength,1
3,144,presence,2
3,145,node_name,Unidentified_sp9_M_PL_043
3,145,degree,4
3,145,connections_strength,4
3,145,presence,1
3,146,node_name,Enicmus_transversus
3,146,degree,1
3,146,connections_strength,1
3,146,presence,2
3,147,node_name,Meliscaeva_cinctella
3,147,degree,4
3,147,connections_strength,4
3,147,presence,6
3,148,node_name,Apion_aeneum
3,148,degree,1
3,148,connections_strength,1
3,148,presence,2
3,149,node_name,Apion_rufirostre
3,149,degree,2
3,149,connections_strength,2
3,149,presence,2
3,150,node_name,Apion_meliloti
3,150,degree,1
3,150,connections_strength,1
3,150,presence,2
3,151,node_name,Sitona_lineatus
3,151,degree,1
3,151,connections_strength,1
3,151,presence,2
3,152,node_name,Strophosomus_capitatus
3,152,degree,1
3,152,connections_strength,1
3,152,presence,2
3,153,node_name,Cheilosia_albitarsis
3,153,degree,1
3,153,connections_strength,1
3,153,presence,4
3,154,node_name,Miccotrogus_picirostris
3,154,degree,1
3,154,connections_strength,1
3,154,presence,2
3,155,node_name,Oulema_melanopus
3,155,degree,2
3,155,connections_strength,2
3,155,presence,2
3,156,node_name,Ceutorrhynchus_rugulosus
3,156,degree,1
3,156,connections_strength,1
3,156,presence,2
3,157,node_name,Unidentified_sp14_M_PL_043
3,157,degree,2
3,157,connections_strength,2
3,157,presence,1
3,158,node_name,Diptera_sp1_M_PL_043
3,158,degree,1
3,158,connections_strength,1
3,158,presence,1
3,159,node_name,Parasyrphus_malinellus
3,159,degree,1
3,159,connections_strength,1
3,159,presence,2
3,160,node_name,Sphaerophoria_scripta
3,160,degree,2
3,160,connections_strength,2
3,160,presence,10
3,161,node_name,Apion_flavipes
3,161,degree,1
3,161,connections_strength,1
3,161,presence,3
3,162,node_name,Malachius_viridis
3,162,degree,1
3,162,connections_strength,1
3,162,presence,2
3,163,node_name,Sphaerophoria_taeniata
3,163,degree,1
3,163,connections_strength,1
3,163,presence,2
3,164,node_name,Unidentified_sp10_M_PL_043
3,164,degree,3
3,164,connections_strength,3
3,164,presence,1
3,165,node_name,Unidentified_sp18_M_PL_043
3,165,degree,1
3,165,connections_strength,1
3,165,presence,1
3,166,node_name,Unidentified_sp23_M_PL_043
3,166,degree,1
3,166,connections_strength,1
3,166,presence,1
3,167,node_name,Clytus_arietis
3,167,degree,2
3,167,connections_strength,2
3,167,presence,2
3,168,node_name,Eoseristalis_arbustorum
3,168,degree,1
3,168,connections_strength,1
3,168,presence,2
3,169,node_name,Eristalinus_sepulchralis
3,169,degree,1
3,169,connections_strength,1
3,169,presence,4
3,170,node_name,Miarus_campanulae
3,170,degree,1
3,170,connections_strength,1
3,170,presence,2
3,171,node_name,Unidentified_sp13_M_PL_043
3,171,degree,2
3,171,connections_strength,2
3,171,presence,1
3,172,node_name,Unidentified_sp17_M_PL_043
3,172,degree,1
3,172,connections_strength,1
3,172,presence,1
3,173,node_name,Unidentified_sp20_M_PL_043
3,173,degree,1
3,173,connections_strength,1
3,173,presence,1
