interaction_id,attribute,value
1,node_from,Miconia_argentea
1,layer_from,1
1,node_to,Pipra.mentalis
1,layer_to,1
1,weight,24
1,type,seed-dispersal
2,node_from,Miconia_argentea
2,layer_from,1
2,node_to,Pipra.coronata
2,layer_to,1
2,weight,5
2,type,seed-dispersal
3,node_from,Miconia_argentea
3,layer_from,1
3,node_to,Catharus.ustulatus
3,layer_to,1
3,weight,14
3,type,seed-dispersal
4,node_from,Miconia_argentea
4,layer_from,1
4,node_to,Tachyphonus.luctuosus
4,layer_to,1
4,weight,13
4,type,seed-dispersal
5,node_from,Miconia_argentea
5,layer_from,1
5,node_to,Eucometis.penicillata
5,layer_to,1
5,weight,10
5,type,seed-dispersal
6,node_from,Miconia_argentea
6,layer_from,1
6,node_to,Manacus.vitellinus
6,layer_to,1
6,weight,2
6,type,seed-dispersal
7,node_from,Miconia_argentea
7,layer_from,1
7,node_to,Mionectes.oleagineus
7,layer_to,1
7,weight,1
7,type,seed-dispersal
8,node_from,Miconia_argentea
8,layer_from,1
8,node_to,Dendroica.pensylvanica
8,layer_to,1
8,weight,2
8,type,seed-dispersal
9,node_from,Miconia_argentea
9,layer_from,1
9,node_to,Dendroica.striata
9,layer_to,1
9,weight,1
9,type,seed-dispersal
10,node_from,Miconia_argentea
10,layer_from,1
10,node_to,Habia.fuscicauda
10,layer_to,1
10,weight,1
10,type,seed-dispersal
11,node_from,Miconia_argentea
11,layer_from,1
11,node_to,Leptotila.cassinii
11,layer_to,1
11,weight,1
11,type,seed-dispersal
12,node_from,Miconia_argentea
12,layer_from,1
12,node_to,Oryzoborus.angolensis
12,layer_to,1
12,weight,1
12,type,seed-dispersal
13,node_from,Miconia_argentea
13,layer_from,1
13,node_to,Ramphocelus.dimidiatus
13,layer_to,1
13,weight,1
13,type,seed-dispersal
14,node_from,Miconia_lacera
14,layer_from,1
14,node_to,Pipra.mentalis
14,layer_to,1
14,weight,16
14,type,seed-dispersal
15,node_from,Miconia_lacera
15,layer_from,1
15,node_to,Pipra.coronata
15,layer_to,1
15,weight,17
15,type,seed-dispersal
16,node_from,Miconia_lacera
16,layer_from,1
16,node_to,Catharus.ustulatus
16,layer_to,1
16,weight,3
16,type,seed-dispersal
17,node_from,Miconia_lacera
17,layer_from,1
17,node_to,Euphonia.fulvicrissa
17,layer_to,1
17,weight,6
17,type,seed-dispersal
18,node_from,Miconia_lacera
18,layer_from,1
18,node_to,Manacus.vitellinus
18,layer_to,1
18,weight,2
18,type,seed-dispersal
19,node_from,Miconia_lacera
19,layer_from,1
19,node_to,Catharus.minimus
19,layer_to,1
19,weight,2
19,type,seed-dispersal
20,node_from,Miconia_lacera
20,layer_from,1
20,node_to,Catharus.fuscescens
20,layer_to,1
20,weight,1
20,type,seed-dispersal
21,node_from,Miconia_lacera
21,layer_from,1
21,node_to,Empidonax.virescens
21,layer_to,1
21,weight,1
21,type,seed-dispersal
22,node_from,Miconia_lacera
22,layer_from,1
22,node_to,Seiurus.aurocapillus
22,layer_to,1
22,weight,1
22,type,seed-dispersal
23,node_from,Miconia_minutiflora
23,layer_from,1
23,node_to,Pipra.mentalis
23,layer_to,1
23,weight,17
23,type,seed-dispersal
24,node_from,Miconia_minutiflora
24,layer_from,1
24,node_to,Pipra.coronata
24,layer_to,1
24,weight,16
24,type,seed-dispersal
25,node_from,Miconia_minutiflora
25,layer_from,1
25,node_to,Catharus.ustulatus
25,layer_to,1
25,weight,6
25,type,seed-dispersal
26,node_from,Miconia_minutiflora
26,layer_from,1
26,node_to,Mionectes.oleagineus
26,layer_to,1
26,weight,2
26,type,seed-dispersal
27,node_from,Miconia_minutiflora
27,layer_from,1
27,node_to,Catharus.minimus
27,layer_to,1
27,weight,1
27,type,seed-dispersal
28,node_from,Miconia_impetiolaris
28,layer_from,1
28,node_to,Pipra.mentalis
28,layer_to,1
28,weight,12
28,type,seed-dispersal
29,node_from,Miconia_impetiolaris
29,layer_from,1
29,node_to,Pipra.coronata
29,layer_to,1
29,weight,16
29,type,seed-dispersal
30,node_from,Miconia_impetiolaris
30,layer_from,1
30,node_to,Eucometis.penicillata
30,layer_to,1
30,weight,1
30,type,seed-dispersal
31,node_from,Miconia_impetiolaris
31,layer_from,1
31,node_to,Manacus.vitellinus
31,layer_to,1
31,weight,2
31,type,seed-dispersal
32,node_from,Miconia_impetiolaris
32,layer_from,1
32,node_to,Mionectes.oleagineus
32,layer_to,1
32,weight,1
32,type,seed-dispersal
33,node_from,Miconia_impetiolaris
33,layer_from,1
33,node_to,Schiffornis.turdinus
33,layer_to,1
33,weight,1
33,type,seed-dispersal
34,node_from,Psychotria_hoffmannseggiana
34,layer_from,2
34,node_to,Pipra.mentalis
34,layer_to,2
34,weight,52
34,type,seed-dispersal
35,node_from,Psychotria_hoffmannseggiana
35,layer_from,2
35,node_to,Pipra.coronata
35,layer_to,2
35,weight,7
35,type,seed-dispersal
36,node_from,Psychotria_hoffmannseggiana
36,layer_from,2
36,node_to,Catharus.ustulatus
36,layer_to,2
36,weight,3
36,type,seed-dispersal
37,node_from,Psychotria_hoffmannseggiana
37,layer_from,2
37,node_to,Manacus.vitellinus
37,layer_to,2
37,weight,1
37,type,seed-dispersal
38,node_from,Psychotria_hoffmannseggiana
38,layer_from,2
38,node_to,Catharus.fuscescens
38,layer_to,2
38,weight,1
38,type,seed-dispersal
39,node_from,Psychotria_hoffmannseggiana
39,layer_from,2
39,node_to,Catharus.minimus
39,layer_to,2
