interaction_id,attribute,value
47,node_to,Myoxopsylla_jordani
47,layer_to,1
47,weight,84
47,type,host-parasite
48,node_from,Cricetulus_migratorius
48,layer_from,1
48,node_to,Ctenophthalmus_hypanis
48,layer_to,1
48,weight,4
48,type,host-parasite
49,node_from,Cricetulus_migratorius
49,layer_from,1
49,node_to,Ctenophthalmus_inornatus
49,layer_to,1
49,weight,4
49,type,host-parasite
50,node_from,Cricetulus_migratorius
50,layer_from,1
50,node_to,Megabothris_turbidus
50,layer_to,1
50,weight,16
50,type,host-parasite
51,node_from,Cricetulus_migratorius
51,layer_from,1
51,node_to,Amphipsylla_rossica
51,layer_to,1
51,weight,10
51,type,host-parasite
52,node_from,Cricetulus_migratorius
52,layer_from,1
52,node_to,Amphipsylla_georgica
52,layer_to,1
52,weight,13
52,type,host-parasite
53,node_from,Sorex_araneus
53,layer_from,1
53,node_to,Ctenophthalmus_proximus
53,layer_to,1
53,weight,11
53,type,host-parasite
54,node_from,Sorex_araneus
54,layer_from,1
54,node_to,Ctenophthalmus_shovi
54,layer_to,1
54,weight,3
54,type,host-parasite
55,node_from,Sorex_araneus
55,layer_from,1
55,node_to,Leptopsylla_segnis
55,layer_to,1
55,weight,2
55,type,host-parasite
56,node_from,Chionomys_nivalis
56,layer_from,1
56,node_to,Ctenophthalmus_hypanis
56,layer_to,1
56,weight,2
56,type,host-parasite
57,node_from,Chionomys_nivalis
57,layer_from,1
57,node_to,Ctenophthalmus_inornatus
57,layer_to,1
57,weight,3
57,type,host-parasite
58,node_from,Chionomys_nivalis
58,layer_from,1
58,node_to,Megabothris_turbidus
58,layer_to,1
58,weight,2
58,type,host-parasite
59,node_from,Chionomys_nivalis
59,layer_from,1
59,node_to,Amphipsylla_rossica
59,layer_to,1
59,weight,2
59,type,host-parasite
60,node_from,Chionomys_nivalis
60,layer_from,1
60,node_to,Rhadinopsylla_integella
60,layer_to,1
60,weight,2
60,type,host-parasite
61,node_from,Myoxus_glis
61,layer_from,1
61,node_to,Myoxopsylla_jordani
61,layer_to,1
61,weight,4
61,type,host-parasite
62,node_from,Arvicola_terrestris
62,layer_from,2
62,node_to,Megabothris_walkeri
62,layer_to,2
62,weight,449
62,type,host-parasite
63,node_from,Arvicola_terrestris
63,layer_from,2
63,node_to,Ctenophthalmus_breviatus
63,layer_to,2
63,weight,107
63,type,host-parasite
64,node_from,Arvicola_terrestris
64,layer_from,2
64,node_to,Citellophilus_tesquorum
64,layer_to,2
64,weight,26
64,type,host-parasite
65,node_from,Arvicola_terrestris
65,layer_from,2
65,node_to,Ctenophthalmus_assimilis
65,layer_to,2
65,weight,82
65,type,host-parasite
66,node_from,Arvicola_terrestris
66,layer_from,2
66,node_to,Neopsylla_pleskei
66,layer_to,2
66,weight,40
66,type,host-parasite
67,node_from,Arvicola_terrestris
67,layer_from,2
67,node_to,Amalaraeus_penicilliger
67,layer_to,2
67,weight,2
67,type,host-parasite
68,node_from,Arvicola_terrestris
68,layer_from,2
68,node_to,Frontopsylla_elata
68,layer_to,2
68,weight,6
68,type,host-parasite
69,node_from,Arvicola_terrestris
69,layer_from,2
69,node_to,Amphipsylla_rossica
69,layer_to,2
69,weight,6
69,type,host-parasite
70,node_from,Arvicola_terrestris
70,layer_from,2
70,node_to,Hystrichopsylla_talpae
70,layer_to,2
70,weight,5
70,type,host-parasite
71,node_from,Arvicola_terrestris
71,layer_from,2
71,node_to,Pectinoctenus_pavlovskii
71,layer_to,2
71,weight,6
71,type,host-parasite
72,node_from,Lagurus_lagurus
72,layer_from,2
72,node_to,Ctenophthalmus_breviatus
72,layer_to,2
72,weight,159
72,type,host-parasite
73,node_from,Lagurus_lagurus
73,layer_from,2
73,node_to,Citellophilus_tesquorum
73,layer_to,2
73,weight,106
73,type,host-parasite
74,node_from,Lagurus_lagurus
74,layer_from,2
74,node_to,Ctenophthalmus_assimilis
74,layer_to,2
74,weight,4
74,type,host-parasite
75,node_from,Lagurus_lagurus
75,layer_from,2
75,node_to,Neopsylla_pleskei
75,layer_to,2
75,weight,44
75,type,host-parasite
76,node_from,Lagurus_lagurus
76,layer_from,2
76,node_to,Amphipsylla_prima
76,layer_to,2
76,weight,6
76,type,host-parasite
77,node_from,Clethrionomys_glareolus
77,layer_from,2
77,node_to,Megabothris_walkeri
77,layer_to,2
77,weight,4
77,type,host-parasite
78,node_from,Clethrionomys_glareolus
78,layer_from,2
78,node_to,Ctenophthalmus_assimilis
78,layer_to,2
78,weight,46
78,type,host-parasite
79,node_from,Clethrionomys_glareolus
79,layer_from,2
79,node_to,Neopsylla_pleskei
79,layer_to,2
79,weight,3
79,type,host-parasite
80,node_from,Clethrionomys_glareolus
80,layer_from,2
80,node_to,Amalaraeus_penicilliger
80,layer_to,2
80,weight,132
80,type,host-parasite
81,node_from,Clethrionomys_glareolus
81,layer_from,2
81,node_to,Neopsylla_setosa
81,layer_to,2
81,weight,9
81,type,host-parasite
82,node_from,Clethrionomys_glareolus
82,layer_from,2
82,node_to,Frontopsylla_elata
82,layer_to,2
82,weight,8
82,type,host-parasite
83,node_from,Clethrionomys_glareolus
83,layer_from,2
83,node_to,Amphipsylla_sibirica
83,layer_to,2
83,weight,20
83,type,host-parasite
84,node_from,Clethrionomys_glareolus
84,layer_from,2
84,node_to,Hystrichopsylla_talpae
84,layer_to,2
84,weight,10
84,type,host-parasite
85,node_from,Clethrionomys_glareolus
85,layer_from,2
85,node_to,Peromyscopsylla_bidentata
85,layer_to,2
85,weight,11
85,type,host-parasite
86,node_from,Cricetus_cricetus
86,layer_from,2
86,node_to,Megabothris_walkeri
86,layer_to,2
86,weight,18
86,type,host-parasite
87,node_from,Cricetus_cricetus
87,layer_from,2
87,node_to,Ctenophthalmus_breviatus
87,layer_to,2
87,weight,94
87,type,host-parasite
88,node_from,Cricetus_cricetus
88,layer_from,2
88,node_to,Citellophilus_tesquorum
88,layer_to,2
88,weight,19
88,type,host-parasite
89,node_from,Cricetus_cricetus
89,layer_from,2
89,node_to,Ctenophthalmus_assimilis
89,layer_to,2
89,weight,7
89,type,host-parasite
90,node_from,Cricetus_cricetus
90,layer_from,2
90,node_to,Neopsylla_pleskei
90,layer_to,2
90,weight,38
90,type,host-parasite
91,node_from,Cricetus_cricetus
91,layer_from,2
91,node_to,Amphipsylla_kuznetzovi
91,layer_to,2
91,weight,5
91,type,host-parasite
92,node_from,Microtus_oeconomus
92,layer_from,2
92,node_to,Megabothris_walkeri
92,layer_to,2
92,weight,31
92,type,host-parasite
93,node_from,Microtus_oeconomus
93,layer_from,2
93,node_to,Ctenophthalmus_breviatus
93,layer_to,2
93,weight,18
93,type,host-parasite
94,node_from,Microtus_oeconomus
94,layer_from,2
94,node_to,Ctenophthalmus_assimilis
94,layer_to,2
94,weight,12
94,type,host-parasite
95,node_from,Microtus_oeconomus
95,layer_from,2
95,node_to,Neopsylla_pleskei
95,layer_to,2
95,weight,6
95,type,host-parasite
96,node_from,Microtus_oeconomus
96,layer_from,2
96,node_to,Frontopsylla_elata
96,layer_to,2
96,weight,2
96,type,host-parasite
97,node_from,Microtus_oeconomus
97,layer_from,2
97,node_to,Stenoponia_ivanovi
97,layer_to,2
97,weight,25
97,type,host-parasite
98,node_from,Microtus_oeconomus
98,layer_from,2
98,node_to,Amphipsylla_sibirica
98,layer_to,2
98,weight,2
98,type,host-parasite
99,node_from,Microtus_oeconomus
99,layer_from,2
99,node_to,Amphipsylla_rossica
99,layer_to,2
99,weight,8
99,type,host-parasite
100,node_from,Microtus_oeconomus
100,layer_from,2
100,node_to,Peromyscopsylla_bidentata
100,layer_to,2
100,weight,2
100,type,host-parasite
101,node_from,Microtus_oeconomus
101,layer_from,2
101,node_to,Amphipsylla_kuznetzovi
101,layer_to,2
101,weight,4
101,type,host-parasite
102,node_from,Microtus_gregalis
102,layer_from,2
102,node_to,Megabothris_walkeri
102,layer_to,2
102,weight,7
102,type,host-parasite
103,node_from,Microtus_gregalis
103,layer_from,2
103,node_to,Ctenophthalmus_breviatus
103,layer_to,2
103,weight,30
103,type,host-parasite
104,node_from,Microtus_gregalis
104,layer_from,2
104,node_to,Citellophilus_tesquorum
104,layer_to,2
104,weight,16
104,type,host-parasite
105,node_from,Microtus_gregalis
105,layer_from,2
105,node_to,Ctenophthalmus_assimilis
105,layer_to,2
105,weight,27
105,type,host-parasite
106,node_from,Microtus_gregalis
106,layer_from,2
106,node_to,Neopsylla_pleskei
106,layer_to,2
106,weight,12
106,type,host-parasite
107,node_from,Microtus_gregalis
107,layer_from,2
107,node_to,Frontopsylla_elata
107,layer_to,2
107,weight,3
107,type,host-parasite
108,node_from,Spermophilus_pygmaeus
108,layer_from,2
108,node_to,Ctenophthalmus_breviatus
108,layer_to,2
108,weight,41
108,type,host-parasite
109,node_from,Spermophilus_pygmaeus
109,layer_from,2
109,node_to,Citellophilus_tesquorum
109,layer_to,2
109,weight,16
109,type,host-parasite
110,node_from,Spermophilus_pygmaeus
110,layer_from,2
110,node_to,Neopsylla_setosa
110,layer_to,2
110,weight,3
110,type,host-parasite
111,node_from,Spermophilus_pygmaeus
111,layer_from,2
111,node_to,Mesopsylla_hebes
111,layer_to,2
111,weight,2
111,type,host-parasite
112,node_from,Spermophilus_pygmaeus
112,layer_from,2
112,node_to,Amphipsylla_prima
112,layer_to,2
112,weight,2
112,type,host-parasite
113,node_from,Spermophilus_pygmaeus
113,layer_from,2
113,node_to,Oropsylla_ilovaiskii
113,layer_to,2
113,weight,5
113,type,host-parasite
114,node_from,Spermophilus_pygmaeus
114,layer_from,2
114,node_to,Frontopsylla_elatoides
114,layer_to,2
114,weight,2
114,type,host-parasite
115,node_from,Marmota_bobak
115,layer_from,2
115,node_to,Citellophilus_tesquorum
115,layer_to,2
115,weight,2
115,type,host-parasite
116,node_from,Marmota_bobak
116,layer_from,2
116,node_to,Neopsylla_setosa
116,layer_to,2
116,weight,10
116,type,host-parasite
117,node_from,Marmota_bobak
117,layer_from,2
117,node_to,Oropsylla_silantiewi
117,layer_to,2
117,weight,31
117,type,host-parasite
118,node_from,Allocricetulus_eversmanni
118,layer_from,2
118,node_to,Ctenophthalmus_breviatus
118,layer_to,2
118,weight,22
118,type,host-parasite
119,node_from,Allocricetulus_eversmanni
119,layer_from,2
119,node_to,Citellophilus_tesquorum
119,layer_to,2
119,weight,7
119,type,host-parasite
120,node_from,Allocricetulus_eversmanni
120,layer_from,2
120,node_to,Neopsylla_pleskei
120,layer_to,2
120,weight,9
120,type,host-parasite
121,node_from,Neomys_fodiens
121,layer_from,2
121,node_to,Megabothris_walkeri
121,layer_to,2
121,weight,11
121,type,host-parasite
122,node_from,Neomys_fodiens
122,layer_from,2
122,node_to,Ctenophthalmus_breviatus
122,layer_to,2
122,weight,2
122,type,host-parasite
123,node_from,Neomys_fodiens
123,layer_from,2
123,node_to,Ctenophthalmus_assimilis
123,layer_to,2
123,weight,15
123,type,host-parasite
124,node_from,Neomys_fodiens
124,layer_from,2
124,node_to,Neopsylla_pleskei
124,layer_to,2
124,weight,2
124,type,host-parasite
125,node_from,Neomys_fodiens
125,layer_from,2
125,node_to,Frontopsylla_elata
125,layer_to,2
125,weight,2
125,type,host-parasite
126,node_from,Neomys_fodiens
126,layer_from,2
126,node_to,Palaeopsylla_soricis
126,layer_to,2
126,weight,5
126,type,host-parasite
127,node_from,Sorex_araneus
127,layer_from,2
127,node_to,Megabothris_walkeri
127,layer_to,2
127,weight,2
127,type,host-parasite
128,node_from,Sorex_araneus
128,layer_from,2
128,node_to,Ctenophthalmus_breviatus
128,layer_to,2
128,weight,3
128,type,host-parasite
129,node_from,Sorex_araneus
129,layer_from,2
129,node_to,Ctenophthalmus_assimilis
129,layer_to,2
129,weight,6
129,type,host-parasite
130,node_from,Sorex_araneus
130,layer_from,2
130,node_to,Neopsylla_pleskei
130,layer_to,2
130,weight,2
130,type,host-parasite
131,node_from,Sorex_araneus
131,layer_from,2
131,node_to,Amalaraeus_penicilliger
131,layer_to,2
131,weight,2
131,type,host-parasite
132,node_from,Sorex_araneus
132,layer_from,2
132,node_to,Frontopsylla_elata
132,layer_to,2
132,weight,2
132,type,host-parasite
133,node_from,Sorex_araneus
133,layer_from,2
133,node_to,Palaeopsylla_soricis
133,layer_to,2
133,weight,11
133,type,host-parasite
134,node_from,Sorex_araneus
134,layer_from,2
134,node_to,Corrodopsylla_birulai
134,layer_to,2
134,weight,4
134,type,host-parasite
135,node_from,Cricetulus_migratorius
135,layer_from,2
135,node_to,Megabothris_walkeri
135,layer_to,2
135,weight,2
135,type,host-parasite
136,node_from,Cricetulus_migratorius
136,layer_from,2
136,node_to,Ctenophthalmus_breviatus
136,layer_to,2
136,weight,7
136,type,host-parasite
137,node_from,Cricetulus_migratorius
137,layer_from,2
137,node_to,Citellophilus_tesquorum
137,layer_to,2
137,weight,3
137,type,host-parasite
138,node_from,Cricetulus_migratorius
138,layer_from,2
138,node_to,Neopsylla_pleskei
138,layer_to,2
138,weight,2
138,type,host-parasite
139,node_from,Cricetulus_migratorius
139,layer_from,2
139,node_to,Neopsylla_setosa
139,layer_to,2
139,weight,16
139,type,host-parasite
140,node_from,Microtus_arvalis
140,layer_from,2
140,node_to,Megabothris_walkeri
140,layer_to,2
140,weight,4
140,type,host-parasite
141,node_from,Microtus_arvalis
141,layer_from,2
141,node_to,Ctenophthalmus_breviatus
141,layer_to,2
141,weight,20
141,type,host-parasite
142,node_from,Microtus_arvalis
142,layer_from,2
142,node_to,Amphipsylla_rossica
142,layer_to,2
142,weight,2
142,type,host-parasite
143,node_from,Allactaga_major
143,layer_from,2
143,node_to,Ctenophthalmus_breviatus
143,layer_to,2
143,weight,2
143,type,host-parasite
144,node_from,Allactaga_major
144,layer_from,2
144,node_to,Citellophilus_tesquorum
144,layer_to,2
144,weight,2
144,type,host-parasite
145,node_from,Allactaga_major
145,layer_from,2
145,node_to,Mesopsylla_hebes
145,layer_to,2
145,weight,14
145,type,host-parasite
146,node_from,Apodemus_uralensis
146,layer_from,2
146,node_to,Ctenophthalmus_breviatus
146,layer_to,2
146,weight,6
146,type,host-parasite
147,node_from,Apodemus_uralensis
147,layer_from,2
147,node_to,Citellophilus_tesquorum
147,layer_to,2
147,weight,2
147,type,host-parasite
148,node_from,Apodemus_uralensis
148,layer_from,2
148,node_to,Ctenophthalmus_assimilis
148,layer_to,2
148,weight,3
148,type,host-parasite
149,node_from,Apodemus_uralensis
149,layer_from,2
149,node_to,Amalaraeus_penicilliger
149,layer_to,2
149,weight,2
149,type,host-parasite
150,node_from,Apodemus_uralensis
150,layer_from,2
150,node_to,Neopsylla_setosa
150,layer_to,2
150,weight,3
150,type,host-parasite
151,node_from,Apodemus_uralensis
151,layer_from,2
151,node_to,Frontopsylla_elata
151,layer_to,2
151,weight,2
151,type,host-parasite
152,node_from,Spermophilus_major
152,layer_from,2
152,node_to,Megabothris_walkeri
152,layer_to,2
152,weight,2
152,type,host-parasite
153,node_from,Spermophilus_major
153,layer_from,2
153,node_to,Ctenophthalmus_breviatus
153,layer_to,2
153,weight,11
153,type,host-parasite
154,node_from,Spermophilus_major
154,layer_from,2
154,node_to,Citellophilus_tesquorum
154,layer_to,2
154,weight,3
154,type,host-parasite
155,node_from,Sicista_subtilis
155,layer_from,2
155,node_to,Megabothris_walkeri
155,layer_to,2
155,weight,2
155,type,host-parasite
156,node_from,Sicista_subtilis
156,layer_from,2
156,node_to,Leptopsylla_segnis
156,layer_to,2
156,weight,2
156,type,host-parasite
157,node_from,Ellobius_talpinus
157,layer_from,2
157,node_to,Amphipsylla_dumalis
157,layer_to,2
157,weight,2
157,type,host-parasite
158,node_from,Sorex_araneus
158,layer_from,3
158,node_to,Neopsylla_mana
158,layer_to,3
158,weight,510
158,type,host-parasite
159,node_from,Sorex_araneus
159,layer_from,3
159,node_to,Ctenophthalmus_assimilis
159,layer_to,3
159,weight,51
159,type,host-parasite
160,node_from,Sorex_araneus
160,layer_from,3
160,node_to,Megabothris_rectangulatus
160,layer_to,3
160,weight,10
160,type,host-parasite
161,node_from,Sorex_araneus
161,layer_from,3
161,node_to,Amalaraeus_penicilliger
161,layer_to,3
161,weight,5
161,type,host-parasite
162,node_from,Sorex_araneus
162,layer_from,3
162,node_to,Palaeopsylla_soricis
162,layer_to,3
162,weight,26
162,type,host-parasite
163,node_from,Sorex_araneus
163,layer_from,3
163,node_to,Hystrichopsylla_talpae
163,layer_to,3
163,weight,18
163,type,host-parasite
164,node_from,Sorex_araneus
164,layer_from,3
164,node_to,Megabothris_turbidus
164,layer_to,3
164,weight,2
164,type,host-parasite
165,node_from,Neomys_fodiens
165,layer_from,3
165,node_to,Neopsylla_mana
165,layer_to,3
165,weight,108
165,type,host-parasite
166,node_from,Neomys_fodiens
166,layer_from,3
166,node_to,Ctenophthalmus_assimilis
166,layer_to,3
166,weight,54
166,type,host-parasite
167,node_from,Neomys_fodiens
167,layer_from,3
167,node_to,Megabothris_rectangulatus
167,layer_to,3
167,weight,3
167,type,host-parasite
168,node_from,Neomys_fodiens
168,layer_from,3
168,node_to,Amalaraeus_penicilliger
168,layer_to,3
168,weight,2
168,type,host-parasite
169,node_from,Neomys_fodiens
169,layer_from,3
169,node_to,Palaeopsylla_soricis
169,layer_to,3
169,weight,10
169,type,host-parasite
170,node_from,Microtus_oeconomus
170,layer_from,3
170,node_to,Neopsylla_mana
170,layer_to,3
170,weight,8
170,type,host-parasite
171,node_from,Microtus_oeconomus
171,layer_from,3
171,node_to,Ctenophthalmus_assimilis
171,layer_to,3
171,weight,44
171,type,host-parasite
172,node_from,Microtus_oeconomus
172,layer_from,3
172,node_to,Megabothris_rectangulatus
172,layer_to,3
172,weight,53
172,type,host-parasite
173,node_from,Microtus_oeconomus
173,layer_from,3
173,node_to,Amalaraeus_penicilliger
173,layer_to,3
173,weight,26
173,type,host-parasite
174,node_from,Microtus_oeconomus
174,layer_from,3
174,node_to,Palaeopsylla_soricis
174,layer_to,3
174,weight,6
174,type,host-parasite
175,node_from,Microtus_oeconomus
175,layer_from,3
175,node_to,Hystrichopsylla_talpae
175,layer_to,3
175,weight,9
175,type,host-parasite
176,node_from,Microtus_arvalis
176,layer_from,3
176,node_to,Neopsylla_mana
176,layer_to,3
176,weight,15
176,type,host-parasite
177,node_from,Microtus_arvalis
177,layer_from,3
177,node_to,Ctenophthalmus_assimilis
177,layer_to,3
177,weight,60
177,type,host-parasite
178,node_from,Microtus_arvalis
178,layer_from,3
178,node_to,Megabothris_rectangulatus
178,layer_to,3
178,weight,30
178,type,host-parasite
179,node_from,Microtus_arvalis
179,layer_from,3
179,node_to,Amalaraeus_penicilliger
179,layer_to,3
179,weight,15
179,type,host-parasite
180,node_from,Microtus_arvalis
180,layer_from,3
180,node_to,Palaeopsylla_soricis
180,layer_to,3
180,weight,5
180,type,host-parasite
181,node_from,Microtus_arvalis
181,layer_from,3
181,node_to,Hystrichopsylla_talpae
181,layer_to,3
181,weight,3
181,type,host-parasite
182,node_from,Microtus_arvalis
182,layer_from,3
182,node_to,Frontopsylla_elata
182,layer_to,3
182,weight,6
182,type,host-parasite
183,node_from,Microtus_arvalis
183,layer_from,3
183,node_to,Megabothris_turbidus
183,layer_to,3
183,weight,10
183,type,host-parasite
184,node_from,Clethrionomys_glareolus
184,layer_from,3
184,node_to,Neopsylla_mana
184,layer_to,3
184,weight,31
184,type,host-parasite
185,node_from,Clethrionomys_glareolus
185,layer_from,3
185,node_to,Ctenophthalmus_assimilis
185,layer_to,3
185,weight,31
185,type,host-parasite
186,node_from,Clethrionomys_glareolus
186,layer_from,3
186,node_to,Megabothris_rectangulatus
186,layer_to,3
186,weight,31
186,type,host-parasite
187,node_from,Clethrionomys_glareolus
187,layer_from,3
187,node_to,Amalaraeus_penicilliger
187,layer_to,3
187,weight,15
187,type,host-parasite
188,node_from,Clethrionomys_glareolus
188,layer_from,3
188,node_to,Palaeopsylla_soricis
188,layer_to,3
188,weight,8
188,type,host-parasite
189,node_from,Clethrionomys_glareolus
189,layer_from,3
189,node_to,Hystrichopsylla_talpae
189,layer_to,3
189,weight,8
189,type,host-parasite
190,node_from,Clethrionomys_glareolus
190,layer_from,3
190,node_to,Frontopsylla_elata
190,layer_to,3
190,weight,3
190,type,host-parasite
191,node_from,Clethrionomys_glareolus
191,layer_from,3
191,node_to,Megabothris_turbidus
191,layer_to,3
191,weight,6
191,type,host-parasite
192,node_from,Clethrionomys_rutilus
192,layer_from,3
192,node_to,Neopsylla_mana
192,layer_to,3
192,weight,18
192,type,host-parasite
193,node_from,Clethrionomys_rutilus
193,layer_from,3
193,node_to,Ctenophthalmus_assimilis
193,layer_to,3
193,weight,27
193,type,host-parasite
194,node_from,Clethrionomys_rutilus
194,layer_from,3
194,node_to,Megabothris_rectangulatus
194,layer_to,3
194,weight,27
194,type,host-parasite
195,node_from,Clethrionomys_rutilus
195,layer_from,3
195,node_to,Amalaraeus_penicilliger
195,layer_to,3
195,weight,18
195,type,host-parasite
196,node_from,Clethrionomys_rutilus
196,layer_from,3
196,node_to,Palaeopsylla_soricis
196,layer_to,3
196,weight,9
196,type,host-parasite
