layer_id,node_id,attribute,value
39,2,node_name,Apodemus sylvaticus
39,2,sample_size,221
40,2,node_name,Apodemus sylvaticus
40,2,sample_size,0
41,2,node_name,Apodemus sylvaticus
41,2,sample_size,0
42,2,node_name,Apodemus sylvaticus
42,2,sample_size,0
43,2,node_name,Apodemus sylvaticus
43,2,sample_size,0
44,2,node_name,Apodemus sylvaticus
44,2,sample_size,0
45,2,node_name,Apodemus sylvaticus
45,2,sample_size,0
46,2,node_name,Apodemus sylvaticus
46,2,sample_size,0
47,2,node_name,Apodemus sylvaticus
47,2,sample_size,0
48,2,node_name,Apodemus sylvaticus
48,2,sample_size,0
49,2,node_name,Apodemus sylvaticus
49,2,sample_size,0
50,2,node_name,Apodemus sylvaticus
50,2,sample_size,0
51,2,node_name,Apodemus sylvaticus
51,2,sample_size,0
1,3,node_name,Prometheomys schaposchnikowi
1,3,sample_size,382
2,3,node_name,Prometheomys schaposchnikowi
2,3,sample_size,0
3,3,node_name,Prometheomys schaposchnikowi
3,3,sample_size,0
4,3,node_name,Prometheomys schaposchnikowi
4,3,sample_size,0
5,3,node_name,Prometheomys schaposchnikowi
5,3,sample_size,0
6,3,node_name,Prometheomys schaposchnikowi
6,3,sample_size,0
7,3,node_name,Prometheomys schaposchnikowi
7,3,sample_size,0
8,3,node_name,Prometheomys schaposchnikowi
8,3,sample_size,0
9,3,node_name,Prometheomys schaposchnikowi
9,3,sample_size,0
10,3,node_name,Prometheomys schaposchnikowi
10,3,sample_size,0
11,3,node_name,Prometheomys schaposchnikowi
11,3,sample_size,0
12,3,node_name,Prometheomys schaposchnikowi
12,3,sample_size,0
13,3,node_name,Prometheomys schaposchnikowi
13,3,sample_size,0
14,3,node_name,Prometheomys schaposchnikowi
14,3,sample_size,0
15,3,node_name,Prometheomys schaposchnikowi
15,3,sample_size,0
16,3,node_name,Prometheomys schaposchnikowi
16,3,sample_size,0
17,3,node_name,Prometheomys schaposchnikowi
17,3,sample_size,0
18,3,node_name,Prometheomys schaposchnikowi
18,3,sample_size,0
19,3,node_name,Prometheomys schaposchnikowi
19,3,sample_size,0
20,3,node_name,Prometheomys schaposchnikowi
20,3,sample_size,0
21,3,node_name,Prometheomys schaposchnikowi
21,3,sample_size,0
22,3,node_name,Prometheomys schaposchnikowi
22,3,sample_size,0
23,3,node_name,Prometheomys schaposchnikowi
23,3,sample_size,0
24,3,node_name,Prometheomys schaposchnikowi
24,3,sample_size,0
25,3,node_name,Prometheomys schaposchnikowi
25,3,sample_size,0
26,3,node_name,Prometheomys schaposchnikowi
26,3,sample_size,0
27,3,node_name,Prometheomys schaposchnikowi
27,3,sample_size,0
28,3,node_name,Prometheomys schaposchnikowi
28,3,sample_size,0
29,3,node_name,Prometheomys schaposchnikowi
29,3,sample_size,0
30,3,node_name,Prometheomys schaposchnikowi
30,3,sample_size,0
31,3,node_name,Prometheomys schaposchnikowi
31,3,sample_size,0
32,3,node_name,Prometheomys schaposchnikowi
32,3,sample_size,0
33,3,node_name,Prometheomys schaposchnikowi
33,3,sample_size,0
34,3,node_name,Prometheomys schaposchnikowi
34,3,sample_size,0
35,3,node_name,Prometheomys schaposchnikowi
35,3,sample_size,0
36,3,node_name,Prometheomys schaposchnikowi
36,3,sample_size,0
37,3,node_name,Prometheomys schaposchnikowi
37,3,sample_size,0
38,3,node_name,Prometheomys schaposchnikowi
38,3,sample_size,0
39,3,node_name,Prometheomys schaposchnikowi
39,3,sample_size,0
40,3,node_name,Prometheomys schaposchnikowi
40,3,sample_size,0
41,3,node_name,Prometheomys schaposchnikowi
41,3,sample_size,0
42,3,node_name,Prometheomys schaposchnikowi
42,3,sample_size,0
43,3,node_name,Prometheomys schaposchnikowi
43,3,sample_size,0
44,3,node_name,Prometheomys schaposchnikowi
44,3,sample_size,0
45,3,node_name,Prometheomys schaposchnikowi
45,3,sample_size,0
46,3,node_name,Prometheomys schaposchnikowi
46,3,sample_size,0
47,3,node_name,Prometheomys schaposchnikowi
47,3,sample_size,0
48,3,node_name,Prometheomys schaposchnikowi
48,3,sample_size,0
49,3,node_name,Prometheomys schaposchnikowi
49,3,sample_size,0
50,3,node_name,Prometheomys schaposchnikowi
50,3,sample_size,0
51,3,node_name,Prometheomys schaposchnikowi
51,3,sample_size,0
1,4,node_name,Apodemus mystacinus
1,4,sample_size,375
2,4,node_name,Apodemus mystacinus
2,4,sample_size,0
3,4,node_name,Apodemus mystacinus
3,4,sample_size,0
4,4,node_name,Apodemus mystacinus
4,4,sample_size,0
5,4,node_name,Apodemus mystacinus
5,4,sample_size,0
6,4,node_name,Apodemus mystacinus
6,4,sample_size,0
7,4,node_name,Apodemus mystacinus
7,4,sample_size,0
8,4,node_name,Apodemus mystacinus
8,4,sample_size,0
9,4,node_name,Apodemus mystacinus
9,4,sample_size,0
10,4,node_name,Apodemus mystacinus
10,4,sample_size,0
11,4,node_name,Apodemus mystacinus
11,4,sample_size,0
12,4,node_name,Apodemus mystacinus
12,4,sample_size,0
13,4,node_name,Apodemus mystacinus
13,4,sample_size,0
14,4,node_name,Apodemus mystacinus
14,4,sample_size,0
15,4,node_name,Apodemus mystacinus
15,4,sample_size,0
16,4,node_name,Apodemus mystacinus
16,4,sample_size,0
17,4,node_name,Apodemus mystacinus
17,4,sample_size,0
18,4,node_name,Apodemus mystacinus
18,4,sample_size,0
19,4,node_name,Apodemus mystacinus
19,4,sample_size,0
20,4,node_name,Apodemus mystacinus
20,4,sample_size,0
21,4,node_name,Apodemus mystacinus
21,4,sample_size,0
22,4,node_name,Apodemus mystacinus
22,4,sample_size,0
23,4,node_name,Apodemus mystacinus
23,4,sample_size,0
24,4,node_name,Apodemus mystacinus
24,4,sample_size,0
25,4,node_name,Apodemus mystacinus
25,4,sample_size,0
26,4,node_name,Apodemus mystacinus
26,4,sample_size,0
27,4,node_name,Apodemus mystacinus
27,4,sample_size,0
28,4,node_name,Apodemus mystacinus
28,4,sample_size,0
29,4,node_name,Apodemus mystacinus
29,4,sample_size,0
30,4,node_name,Apodemus mystacinus
30,4,sample_size,0
31,4,node_name,Apodemus mystacinus
31,4,sample_size,0
32,4,node_name,Apodemus mystacinus
32,4,sample_size,0
33,4,node_name,Apodemus mystacinus
33,4,sample_size,0
34,4,node_name,Apodemus mystacinus
34,4,sample_size,0
35,4,node_name,Apodemus mystacinus
35,4,sample_size,0
36,4,node_name,Apodemus mystacinus
36,4,sample_size,0
37,4,node_name,Apodemus mystacinus
37,4,sample_size,0
38,4,node_name,Apodemus mystacinus
38,4,sample_size,0
39,4,node_name,Apodemus mystacinus
39,4,sample_size,0
40,4,node_name,Apodemus mystacinus
40,4,sample_size,0
41,4,node_name,Apodemus mystacinus
41,4,sample_size,0
42,4,node_name,Apodemus mystacinus
42,4,sample_size,0
43,4,node_name,Apodemus mystacinus
43,4,sample_size,0
44,4,node_name,Apodemus mystacinus
44,4,sample_size,0
45,4,node_name,Apodemus mystacinus
45,4,sample_size,0
46,4,node_name,Apodemus mystacinus
46,4,sample_size,0
47,4,node_name,Apodemus mystacinus
47,4,sample_size,0
48,4,node_name,Apodemus mystacinus
48,4,sample_size,0
49,4,node_name,Apodemus mystacinus
49,4,sample_size,0
50,4,node_name,Apodemus mystacinus
50,4,sample_size,0
51,4,node_name,Apodemus mystacinus
51,4,sample_size,0
1,5,node_name,Microtus majori
1,5,sample_size,358
2,5,node_name,Microtus majori
2,5,sample_size,0
3,5,node_name,Microtus majori
3,5,sample_size,0
4,5,node_name,Microtus majori
4,5,sample_size,0
5,5,node_name,Microtus majori
5,5,sample_size,0
6,5,node_name,Microtus majori
6,5,sample_size,0
7,5,node_name,Microtus majori
7,5,sample_size,0
8,5,node_name,Microtus majori
8,5,sample_size,0
9,5,node_name,Microtus majori
9,5,sample_size,0
10,5,node_name,Microtus majori
10,5,sample_size,0
11,5,node_name,Microtus majori
11,5,sample_size,0
12,5,node_name,Microtus majori
12,5,sample_size,0
13,5,node_name,Microtus majori
13,5,sample_size,0
14,5,node_name,Microtus majori
14,5,sample_size,3
15,5,node_name,Microtus majori
15,5,sample_size,0
16,5,node_name,Microtus majori
16,5,sample_size,0
17,5,node_name,Microtus majori
17,5,sample_size,0
18,5,node_name,Microtus majori
18,5,sample_size,0
19,5,node_name,Microtus majori
19,5,sample_size,0
20,5,node_name,Microtus majori
20,5,sample_size,0
21,5,node_name,Microtus majori
21,5,sample_size,0
22,5,node_name,Microtus majori
22,5,sample_size,0
23,5,node_name,Microtus majori
23,5,sample_size,0
24,5,node_name,Microtus majori
24,5,sample_size,0
25,5,node_name,Microtus majori
25,5,sample_size,0
26,5,node_name,Microtus majori
26,5,sample_size,0
27,5,node_name,Microtus majori
27,5,sample_size,0
28,5,node_name,Microtus majori
28,5,sample_size,0
29,5,node_name,Microtus majori
29,5,sample_size,0
30,5,node_name,Microtus majori
30,5,sample_size,0
31,5,node_name,Microtus majori
31,5,sample_size,0
32,5,node_name,Microtus majori
32,5,sample_size,0
33,5,node_name,Microtus majori
33,5,sample_size,0
34,5,node_name,Microtus majori
34,5,sample_size,0
35,5,node_name,Microtus majori
35,5,sample_size,0
36,5,node_name,Microtus majori
36,5,sample_size,0
37,5,node_name,Microtus majori
37,5,sample_size,0
38,5,node_name,Microtus majori
38,5,sample_size,0
39,5,node_name,Microtus majori
39,5,sample_size,0
40,5,node_name,Microtus majori
40,5,sample_size,0
41,5,node_name,Microtus majori
41,5,sample_size,0
42,5,node_name,Microtus majori
42,5,sample_size,0
43,5,node_name,Microtus majori
43,5,sample_size,0
44,5,node_name,Microtus majori
44,5,sample_size,0
45,5,node_name,Microtus majori
45,5,sample_size,0
46,5,node_name,Microtus majori
46,5,sample_size,0
47,5,node_name,Microtus majori
47,5,sample_size,0
48,5,node_name,Microtus majori
48,5,sample_size,0
49,5,node_name,Microtus majori
49,5,sample_size,0
50,5,node_name,Microtus majori
50,5,sample_size,0
51,5,node_name,Microtus majori
51,5,sample_size,0
1,6,node_name,Dryomys nitedula
1,6,sample_size,34
2,6,node_name,Dryomys nitedula
2,6,sample_size,0
3,6,node_name,Dryomys nitedula
3,6,sample_size,0
4,6,node_name,Dryomys nitedula
4,6,sample_size,0
5,6,node_name,Dryomys nitedula
5,6,sample_size,0
6,6,node_name,Dryomys nitedula
6,6,sample_size,26
7,6,node_name,Dryomys nitedula
7,6,sample_size,0
8,6,node_name,Dryomys nitedula
8,6,sample_size,43
9,6,node_name,Dryomys nitedula
9,6,sample_size,52
10,6,node_name,Dryomys nitedula
10,6,sample_size,0
11,6,node_name,Dryomys nitedula
11,6,sample_size,0
12,6,node_name,Dryomys nitedula
12,6,sample_size,28
13,6,node_name,Dryomys nitedula
13,6,sample_size,0
14,6,node_name,Dryomys nitedula
14,6,sample_size,0
15,6,node_name,Dryomys nitedula
15,6,sample_size,0
16,6,node_name,Dryomys nitedula
16,6,sample_size,0
17,6,node_name,Dryomys nitedula
17,6,sample_size,0
18,6,node_name,Dryomys nitedula
18,6,sample_size,0
19,6,node_name,Dryomys nitedula
19,6,sample_size,0
20,6,node_name,Dryomys nitedula
20,6,sample_size,0
21,6,node_name,Dryomys nitedula
21,6,sample_size,0
22,6,node_name,Dryomys nitedula
22,6,sample_size,0
23,6,node_name,Dryomys nitedula
23,6,sample_size,0
24,6,node_name,Dryomys nitedula
24,6,sample_size,0
25,6,node_name,Dryomys nitedula
25,6,sample_size,0
26,6,node_name,Dryomys nitedula
26,6,sample_size,0
27,6,node_name,Dryomys nitedula
27,6,sample_size,0
28,6,node_name,Dryomys nitedula
28,6,sample_size,52
29,6,node_name,Dryomys nitedula
29,6,sample_size,0
30,6,node_name,Dryomys nitedula
30,6,sample_size,0
31,6,node_name,Dryomys nitedula
31,6,sample_size,0
32,6,node_name,Dryomys nitedula
32,6,sample_size,0
33,6,node_name,Dryomys nitedula
33,6,sample_size,1
34,6,node_name,Dryomys nitedula
34,6,sample_size,0
35,6,node_name,Dryomys nitedula
35,6,sample_size,0
36,6,node_name,Dryomys nitedula
36,6,sample_size,0
37,6,node_name,Dryomys nitedula
37,6,sample_size,0
38,6,node_name,Dryomys nitedula
38,6,sample_size,12
39,6,node_name,Dryomys nitedula
39,6,sample_size,0
40,6,node_name,Dryomys nitedula
40,6,sample_size,0
41,6,node_name,Dryomys nitedula
41,6,sample_size,0
42,6,node_name,Dryomys nitedula
42,6,sample_size,10
43,6,node_name,Dryomys nitedula
43,6,sample_size,0
44,6,node_name,Dryomys nitedula
44,6,sample_size,0
45,6,node_name,Dryomys nitedula
45,6,sample_size,0
46,6,node_name,Dryomys nitedula
46,6,sample_size,0
47,6,node_name,Dryomys nitedula
47,6,sample_size,0
48,6,node_name,Dryomys nitedula
48,6,sample_size,0
49,6,node_name,Dryomys nitedula
49,6,sample_size,0
50,6,node_name,Dryomys nitedula
50,6,sample_size,18
51,6,node_name,Dryomys nitedula
51,6,sample_size,0
1,7,node_name,Cricetulus migratorius
1,7,sample_size,68
2,7,node_name,Cricetulus migratorius
2,7,sample_size,6
3,7,node_name,Cricetulus migratorius
3,7,sample_size,0
4,7,node_name,Cricetulus migratorius
4,7,sample_size,0
5,7,node_name,Cricetulus migratorius
5,7,sample_size,0
6,7,node_name,Cricetulus migratorius
6,7,sample_size,6400
7,7,node_name,Cricetulus migratorius
7,7,sample_size,0
8,7,node_name,Cricetulus migratorius
8,7,sample_size,167
9,7,node_name,Cricetulus migratorius
9,7,sample_size,17
10,7,node_name,Cricetulus migratorius
10,7,sample_size,16
11,7,node_name,Cricetulus migratorius
11,7,sample_size,198
12,7,node_name,Cricetulus migratorius
12,7,sample_size,69
13,7,node_name,Cricetulus migratorius
13,7,sample_size,40
14,7,node_name,Cricetulus migratorius
14,7,sample_size,25
15,7,node_name,Cricetulus migratorius
15,7,sample_size,0
16,7,node_name,Cricetulus migratorius
16,7,sample_size,0
17,7,node_name,Cricetulus migratorius
17,7,sample_size,0
18,7,node_name,Cricetulus migratorius
18,7,sample_size,0
19,7,node_name,Cricetulus migratorius
19,7,sample_size,0
20,7,node_name,Cricetulus migratorius
20,7,sample_size,0
21,7,node_name,Cricetulus migratorius
21,7,sample_size,8
22,7,node_name,Cricetulus migratorius
22,7,sample_size,0
23,7,node_name,Cricetulus migratorius
23,7,sample_size,0
24,7,node_name,Cricetulus migratorius
24,7,sample_size,0
25,7,node_name,Cricetulus migratorius
25,7,sample_size,0
26,7,node_name,Cricetulus migratorius
26,7,sample_size,0
27,7,node_name,Cricetulus migratorius
27,7,sample_size,77
28,7,node_name,Cricetulus migratorius
28,7,sample_size,0
29,7,node_name,Cricetulus migratorius
29,7,sample_size,336
30,7,node_name,Cricetulus migratorius
30,7,sample_size,0
31,7,node_name,Cricetulus migratorius
31,7,sample_size,0
32,7,node_name,Cricetulus migratorius
32,7,sample_size,0
33,7,node_name,Cricetulus migratorius
33,7,sample_size,0
34,7,node_name,Cricetulus migratorius
34,7,sample_size,0
35,7,node_name,Cricetulus migratorius
35,7,sample_size,0
36,7,node_name,Cricetulus migratorius
36,7,sample_size,0
37,7,node_name,Cricetulus migratorius
37,7,sample_size,0
38,7,node_name,Cricetulus migratorius
38,7,sample_size,33
39,7,node_name,Cricetulus migratorius
39,7,sample_size,0
40,7,node_name,Cricetulus migratorius
40,7,sample_size,10
41,7,node_name,Cricetulus migratorius
41,7,sample_size,0
42,7,node_name,Cricetulus migratorius
42,7,sample_size,36
43,7,node_name,Cricetulus migratorius
43,7,sample_size,97
44,7,node_name,Cricetulus migratorius
44,7,sample_size,0
45,7,node_name,Cricetulus migratorius
45,7,sample_size,0
46,7,node_name,Cricetulus migratorius
46,7,sample_size,230
47,7,node_name,Cricetulus migratorius
47,7,sample_size,0
48,7,node_name,Cricetulus migratorius
48,7,sample_size,0
49,7,node_name,Cricetulus migratorius
49,7,sample_size,0
50,7,node_name,Cricetulus migratorius
50,7,sample_size,4
51,7,node_name,Cricetulus migratorius
51,7,sample_size,0
1,8,node_name,Sorex araneus
1,8,sample_size,442
2,8,node_name,Sorex araneus
2,8,sample_size,17
3,8,node_name,Sorex araneus
3,8,sample_size,255
4,8,node_name,Sorex araneus
4,8,sample_size,0
5,8,node_name,Sorex araneus
5,8,sample_size,0
6,8,node_name,Sorex araneus
6,8,sample_size,0
7,8,node_name,Sorex araneus
7,8,sample_size,24
8,8,node_name,Sorex araneus
8,8,sample_size,0
9,8,node_name,Sorex araneus
9,8,sample_size,126
10,8,node_name,Sorex araneus
10,8,sample_size,0
11,8,node_name,Sorex araneus
11,8,sample_size,0
12,8,node_name,Sorex araneus
12,8,sample_size,0
13,8,node_name,Sorex araneus
13,8,sample_size,0
14,8,node_name,Sorex araneus
14,8,sample_size,0
15,8,node_name,Sorex araneus
15,8,sample_size,0
16,8,node_name,Sorex araneus
16,8,sample_size,0
17,8,node_name,Sorex araneus
17,8,sample_size,0
18,8,node_name,Sorex araneus
18,8,sample_size,1266
19,8,node_name,Sorex araneus
19,8,sample_size,10
20,8,node_name,Sorex araneus
20,8,sample_size,204
21,8,node_name,Sorex araneus
21,8,sample_size,182
22,8,node_name,Sorex araneus
22,8,sample_size,5
23,8,node_name,Sorex araneus
23,8,sample_size,42
24,8,node_name,Sorex araneus
24,8,sample_size,0
25,8,node_name,Sorex araneus
25,8,sample_size,0
26,8,node_name,Sorex araneus
26,8,sample_size,3238
27,8,node_name,Sorex araneus
27,8,sample_size,0
28,8,node_name,Sorex araneus
28,8,sample_size,0
29,8,node_name,Sorex araneus
29,8,sample_size,0
30,8,node_name,Sorex araneus
30,8,sample_size,0
31,8,node_name,Sorex araneus
31,8,sample_size,318
32,8,node_name,Sorex araneus
32,8,sample_size,0
33,8,node_name,Sorex araneus
33,8,sample_size,1341
34,8,node_name,Sorex araneus
34,8,sample_size,0
35,8,node_name,Sorex araneus
35,8,sample_size,81
36,8,node_name,Sorex araneus
36,8,sample_size,0
37,8,node_name,Sorex araneus
37,8,sample_size,262
38,8,node_name,Sorex araneus
38,8,sample_size,0
39,8,node_name,Sorex araneus
39,8,sample_size,28
40,8,node_name,Sorex araneus
40,8,sample_size,0
41,8,node_name,Sorex araneus
41,8,sample_size,0
42,8,node_name,Sorex araneus
42,8,sample_size,0
43,8,node_name,Sorex araneus
43,8,sample_size,0
44,8,node_name,Sorex araneus
44,8,sample_size,863
45,8,node_name,Sorex araneus
45,8,sample_size,0
46,8,node_name,Sorex araneus
46,8,sample_size,0
47,8,node_name,Sorex araneus
47,8,sample_size,0
48,8,node_name,Sorex araneus
48,8,sample_size,856
49,8,node_name,Sorex araneus
49,8,sample_size,0
50,8,node_name,Sorex araneus
50,8,sample_size,3896
51,8,node_name,Sorex araneus
51,8,sample_size,0
1,9,node_name,Chionomys nivalis
1,9,sample_size,8
2,9,node_name,Chionomys nivalis
2,9,sample_size,0
3,9,node_name,Chionomys nivalis
3,9,sample_size,0
4,9,node_name,Chionomys nivalis
4,9,sample_size,0
5,9,node_name,Chionomys nivalis
5,9,sample_size,0
6,9,node_name,Chionomys nivalis
6,9,sample_size,30
7,9,node_name,Chionomys nivalis
7,9,sample_size,0
8,9,node_name,Chionomys nivalis
8,9,sample_size,0
9,9,node_name,Chionomys nivalis
9,9,sample_size,0
10,9,node_name,Chionomys nivalis
10,9,sample_size,0
11,9,node_name,Chionomys nivalis
11,9,sample_size,0
12,9,node_name,Chionomys nivalis
12,9,sample_size,0
13,9,node_name,Chionomys nivalis
13,9,sample_size,0
14,9,node_name,Chionomys nivalis
14,9,sample_size,0
15,9,node_name,Chionomys nivalis
15,9,sample_size,0
16,9,node_name,Chionomys nivalis
16,9,sample_size,0
17,9,node_name,Chionomys nivalis
17,9,sample_size,0
18,9,node_name,Chionomys nivalis
18,9,sample_size,0
19,9,node_name,Chionomys nivalis
19,9,sample_size,0
20,9,node_name,Chionomys nivalis
20,9,sample_size,0
21,9,node_name,Chionomys nivalis
21,9,sample_size,0
22,9,node_name,Chionomys nivalis
22,9,sample_size,0
23,9,node_name,Chionomys nivalis
23,9,sample_size,0
24,9,node_name,Chionomys nivalis
24,9,sample_size,0
25,9,node_name,Chionomys nivalis
25,9,sample_size,0
26,9,node_name,Chionomys nivalis
26,9,sample_size,0
27,9,node_name,Chionomys nivalis
27,9,sample_size,0
28,9,node_name,Chionomys nivalis
28,9,sample_size,0
29,9,node_name,Chionomys nivalis
29,9,sample_size,0
30,9,node_name,Chionomys nivalis
30,9,sample_size,0
31,9,node_name,Chionomys nivalis
31,9,sample_size,0
32,9,node_name,Chionomys nivalis
32,9,sample_size,0
33,9,node_name,Chionomys nivalis
33,9,sample_size,0
34,9,node_name,Chionomys nivalis
34,9,sample_size,0
35,9,node_name,Chionomys nivalis
35,9,sample_size,0
36,9,node_name,Chionomys nivalis
36,9,sample_size,0
37,9,node_name,Chionomys nivalis
37,9,sample_size,0
38,9,node_name,Chionomys nivalis
38,9,sample_size,0
39,9,node_name,Chionomys nivalis
39,9,sample_size,0
40,9,node_name,Chionomys nivalis
40,9,sample_size,0
41,9,node_name,Chionomys nivalis
41,9,sample_size,0
42,9,node_name,Chionomys nivalis
42,9,sample_size,0
43,9,node_name,Chionomys nivalis
43,9,sample_size,0
44,9,node_name,Chionomys nivalis
44,9,sample_size,0
45,9,node_name,Chionomys nivalis
45,9,sample_size,0
46,9,node_name,Chionomys nivalis
46,9,sample_size,0
47,9,node_name,Chionomys nivalis
47,9,sample_size,0
48,9,node_name,Chionomys nivalis
48,9,sample_size,0
49,9,node_name,Chionomys nivalis
49,9,sample_size,0
50,9,node_name,Chionomys nivalis
50,9,sample_size,0
51,9,node_name,Chionomys nivalis
51,9,sample_size,0
1,10,node_name,Myoxus glis
1,10,sample_size,4
2,10,node_name,Myoxus glis
2,10,sample_size,0
3,10,node_name,Myoxus glis
3,10,sample_size,0
4,10,node_name,Myoxus glis
4,10,sample_size,0
5,10,node_name,Myoxus glis
5,10,sample_size,0
6,10,node_name,Myoxus glis
6,10,sample_size,0
7,10,node_name,Myoxus glis
7,10,sample_size,0
8,10,node_name,Myoxus glis
8,10,sample_size,0
9,10,node_name,Myoxus glis
9,10,sample_size,0
10,10,node_name,Myoxus glis
10,10,sample_size,0
11,10,node_name,Myoxus glis
11,10,sample_size,0
12,10,node_name,Myoxus glis
12,10,sample_size,0
13,10,node_name,Myoxus glis
13,10,sample_size,0
14,10,node_name,Myoxus glis
14,10,sample_size,0
15,10,node_name,Myoxus glis
15,10,sample_size,0
16,10,node_name,Myoxus glis
16,10,sample_size,0
17,10,node_name,Myoxus glis
17,10,sample_size,0
18,10,node_name,Myoxus glis
18,10,sample_size,0
