layer_id,node_id,attribute,value
1,54,node_name,Psidium_guajava
1,54,degree,2
1,54,connections_strength,7
1,54,presence,3
1,55,node_name,Psychotria_sp1_M_SD_010
1,55,degree,2
1,55,connections_strength,3
1,55,presence,1
1,56,node_name,Rhipsalis_sp1_M_SD_010
1,56,degree,4
1,56,connections_strength,41
1,56,presence,1
1,57,node_name,Rourea_surinamensis
1,57,degree,3
1,57,connections_strength,4
1,57,presence,1
1,58,node_name,Sapium_aucuparium
1,58,degree,7
1,58,connections_strength,29
1,58,presence,1
1,59,node_name,Sloanea_stipilata
1,59,degree,10
1,59,connections_strength,25
1,59,presence,1
1,60,node_name,Solanum_sp1_M_SD_010
1,60,degree,2
1,60,connections_strength,5
1,60,presence,1
1,61,node_name,Trema_micrantha
1,61,degree,13
1,61,connections_strength,186
1,61,presence,5
1,62,node_name,Unidentified_sp1_M_SD_010
1,62,degree,2
1,62,connections_strength,5
1,62,presence,1
1,63,node_name,Unidentified_sp2_M_SD_010
1,63,degree,8
1,63,connections_strength,56
1,63,presence,1
1,64,node_name,Wulffia_baccata
1,64,degree,4
1,64,connections_strength,9
1,64,presence,1
2,65,node_name,Aegithalos_caudatus
2,65,degree,1
2,65,connections_strength,1
2,65,presence,1
2,66,node_name,Columba_palumbus
2,66,degree,4
2,66,connections_strength,4
2,66,presence,3
2,67,node_name,Erithacus_rubecula
2,67,degree,3
2,67,connections_strength,3
2,67,presence,7
2,68,node_name,Fringilla_coelebs
2,68,degree,2
2,68,connections_strength,2
2,68,presence,4
2,69,node_name,Parus_caeruleus
2,69,degree,4
2,69,connections_strength,4
2,69,presence,3
2,70,node_name,Parus_major
2,70,degree,2
2,70,connections_strength,2
2,70,presence,3
2,71,node_name,Parus_palustris
2,71,degree,7
2,71,connections_strength,7
2,71,presence,1
2,72,node_name,Pyrrhula_pyrrhula
2,72,degree,3
2,72,connections_strength,3
2,72,presence,1
2,73,node_name,Sitta_europaea
2,73,degree,2
2,73,connections_strength,2
2,73,presence,3
2,74,node_name,Sylvia_atricapilla
2,74,degree,3
2,74,connections_strength,3
2,74,presence,8
2,75,node_name,Turdus_iliacus
2,75,degree,3
2,75,connections_strength,3
2,75,presence,10
2,76,node_name,Turdus_merula
2,76,degree,7
2,76,connections_strength,7
2,76,presence,11
2,77,node_name,Turdus_philomelos
2,77,degree,4
2,77,connections_strength,4
2,77,presence,8
2,78,node_name,Turdus_pilaris
2,78,degree,2
2,78,connections_strength,2
2,78,presence,4
2,79,node_name,Bryonia_dioica
2,79,degree,5
2,79,connections_strength,5
2,79,presence,1
2,80,node_name,Crataegus_monogyna
2,80,degree,5
2,80,connections_strength,5
2,80,presence,7
2,81,node_name,Euonymus_europaeus
2,81,degree,4
2,81,connections_strength,4
2,81,presence,2
2,82,node_name,Hedera_helix
2,82,degree,5
2,82,connections_strength,5
2,82,presence,7
2,83,node_name,Lonicera_periclymenum
2,83,degree,2
2,83,connections_strength,2
2,83,presence,3
2,84,node_name,Prunus_spinosa
2,84,degree,3
2,84,connections_strength,3
2,84,presence,5
2,85,node_name,Rosa_sp1_M_SD_011
2,85,degree,2
2,85,connections_strength,2
2,85,presence,1
2,86,node_name,Rubus_sp1_M_SD_011
2,86,degree,5
2,86,connections_strength,5
2,86,presence,1
2,87,node_name,Sambucus_nigra
2,87,degree,12
2,87,connections_strength,12
2,87,presence,1
2,88,node_name,Solanum_dulcamara
2,88,degree,3
2,88,connections_strength,3
2,88,presence,1
2,89,node_name,Tamus_communis
2,89,degree,1
2,89,connections_strength,1
2,89,presence,2
