interaction_id,attribute,value
175,weight,2
175,type,seed-dispersal
175,method,observation
176,node_from,B1
176,layer_from,aug14
176,node_to,P3
176,layer_to,aug14
176,weight,1
176,type,seed-dispersal
176,method,observation
177,node_from,B1
177,layer_from,aug14
177,node_to,P16
177,layer_to,aug14
177,weight,6
177,type,seed-dispersal
177,method,observation
178,node_from,B30
178,layer_from,aug14
178,node_to,P15
178,layer_to,aug14
178,weight,2
178,type,seed-dispersal
178,method,observation
179,node_from,B3
179,layer_from,aug14
179,node_to,P15
179,layer_to,aug14
179,weight,2
179,type,seed-dispersal
179,method,observation
180,node_from,B13
180,layer_from,aug14
180,node_to,P14
180,layer_to,aug14
180,weight,1
180,type,seed-dispersal
180,method,observation
181,node_from,B13
181,layer_from,aug14
181,node_to,P20
181,layer_to,aug14
181,weight,4
181,type,seed-dispersal
181,method,observation
182,node_from,B14
182,layer_from,aug14
182,node_to,P15
182,layer_to,aug14
182,weight,7
182,type,seed-dispersal
182,method,observation
183,node_from,B14
183,layer_from,aug14
183,node_to,P14
183,layer_to,aug14
183,weight,7
183,type,seed-dispersal
183,method,observation
184,node_from,B14
184,layer_from,aug14
184,node_to,P19
184,layer_to,aug14
184,weight,5
184,type,seed-dispersal
184,method,observation
185,node_from,B14
185,layer_from,aug14
185,node_to,P20
185,layer_to,aug14
185,weight,9
185,type,seed-dispersal
185,method,observation
186,node_from,B19
186,layer_from,aug14
186,node_to,P3
186,layer_to,aug14
186,weight,2
186,type,seed-dispersal
186,method,observation
187,node_from,B19
187,layer_from,aug14
187,node_to,P5
187,layer_to,aug14
187,weight,2
187,type,seed-dispersal
187,method,observation
188,node_from,B19
188,layer_from,aug14
188,node_to,P20
188,layer_to,aug14
188,weight,2
188,type,seed-dispersal
188,method,observation
189,node_from,B20
189,layer_from,aug14
189,node_to,P19
189,layer_to,aug14
189,weight,4
189,type,seed-dispersal
189,method,observation
190,node_from,B20
190,layer_from,aug14
190,node_to,P20
190,layer_to,aug14
190,weight,2
190,type,seed-dispersal
190,method,observation
191,node_from,B23
191,layer_from,aug14
191,node_to,P15
191,layer_to,aug14
191,weight,7
191,type,seed-dispersal
191,method,observation
192,node_from,B23
192,layer_from,aug14
192,node_to,P14
192,layer_to,aug14
192,weight,7
192,type,seed-dispersal
192,method,observation
193,node_from,B27
193,layer_from,aug14
193,node_to,P14
193,layer_to,aug14
193,weight,2
193,type,seed-dispersal
193,method,observation
194,node_from,B29
194,layer_from,aug14
194,node_to,P19
194,layer_to,aug14
194,weight,6
194,type,seed-dispersal
194,method,observation
195,node_from,B32
195,layer_from,aug14
195,node_to,P15
195,layer_to,aug14
195,weight,2
195,type,seed-dispersal
195,method,observation
196,node_from,B32
196,layer_from,aug14
196,node_to,P20
196,layer_to,aug14
196,weight,2
196,type,seed-dispersal
196,method,observation
197,node_from,B34
197,layer_from,aug14
197,node_to,P20
197,layer_to,aug14
197,weight,5
197,type,seed-dispersal
197,method,observation
198,node_from,B36
198,layer_from,aug14
198,node_to,P15
198,layer_to,aug14
198,weight,1
198,type,seed-dispersal
198,method,observation
199,node_from,B36
199,layer_from,aug14
199,node_to,P20
199,layer_to,aug14
199,weight,10
199,type,seed-dispersal
199,method,observation
200,node_from,B5
200,layer_from,sep14
200,node_to,P4
200,layer_to,sep14
200,weight,1
200,type,seed-dispersal
200,method,observation
201,node_from,B8
201,layer_from,sep14
201,node_to,P4
201,layer_to,sep14
201,weight,3
201,type,seed-dispersal
201,method,observation
202,node_from,B8
202,layer_from,sep14
202,node_to,P15
202,layer_to,sep14
202,weight,130
202,type,seed-dispersal
202,method,observation
203,node_from,B8
203,layer_from,sep14
203,node_to,P20
203,layer_to,sep14
203,weight,15
203,type,seed-dispersal
203,method,observation
204,node_from,B11
204,layer_from,sep14
204,node_to,P15
204,layer_to,sep14
204,weight,3
204,type,seed-dispersal
204,method,observation
205,node_from,B11
205,layer_from,sep14
205,node_to,P20
205,layer_to,sep14
205,weight,2
205,type,seed-dispersal
205,method,observation
206,node_from,B7
206,layer_from,sep14
206,node_to,P4
206,layer_to,sep14
206,weight,1
206,type,seed-dispersal
206,method,observation
207,node_from,B7
207,layer_from,sep14
207,node_to,P37
207,layer_to,sep14
207,weight,2
207,type,seed-dispersal
207,method,observation
208,node_from,B37
208,layer_from,sep14
208,node_to,P20
208,layer_to,sep14
208,weight,2
208,type,seed-dispersal
208,method,observation
209,node_from,B37
209,layer_from,sep14
209,node_to,P24
209,layer_to,sep14
209,weight,3
209,type,seed-dispersal
209,method,observation
210,node_from,B39
210,layer_from,sep14
210,node_to,P4
210,layer_to,sep14
210,weight,274
210,type,seed-dispersal
210,method,observation
211,node_from,B39
211,layer_from,sep14
211,node_to,P15
211,layer_to,sep14
211,weight,62
211,type,seed-dispersal
211,method,observation
212,node_from,B39
212,layer_from,sep14
212,node_to,P20
212,layer_to,sep14
212,weight,370
