"node_id","attribute","value"
1,"node_name","1_pla"
1,"type","plant"
1,"order",NA
1,"family","Alstroemeriaceae"
1,"species","Alstroemeria_aurea"
1,"common_name","Amancay"
1,"life_form","Herb"
1,"origin","Native"
1,"catalog_no",NA
1,"taxa_verified","TRUE"
1,"verification_level","species"
2,"node_name","2_pla"
2,"type","plant"
2,"order",NA
2,"family","Eleocarpaceae"
2,"species","Aristotelia_chilensis"
2,"common_name","Maqui"
2,"life_form","Understory_tree"
2,"origin","Native"
2,"catalog_no",NA
2,"taxa_verified","TRUE"
2,"verification_level","species"
3,"node_name","3_pla"
3,"type","plant"
3,"order",NA
3,"family","Berberidaceae"
3,"species","Berberis_buxifolia"
3,"common_name","Calafate"
3,"life_form","Shrub"
3,"origin","Native"
3,"catalog_no",NA
3,"taxa_verified","TRUE"
3,"verification_level","species"
4,"node_name","4_pla"
4,"type","plant"
4,"order",NA
4,"family","Berberidaceae"
4,"species","Berberis_darwinii"
4,"common_name","Michai"
4,"life_form","Shrub"
4,"origin","Native"
4,"catalog_no",NA
4,"taxa_verified","TRUE"
4,"verification_level","species"
5,"node_name","5_pla"
5,"type","plant"
5,"order",NA
5,"family","Scrophulariaceae"
5,"species","Calceolaria_crenatiflora"
5,"common_name","Topa-topa"
5,"life_form","Herb"
5,"origin","Native"
5,"catalog_no",NA
5,"taxa_verified","TRUE"
5,"verification_level","species"
6,"node_name","6_pla"
6,"type","plant"
6,"order",NA
6,"family","Asclepiadaceae"
6,"species","Cynanchum_diemii"
6,"common_name",NA
6,"life_form","Vine"
6,"origin","Native"
6,"catalog_no",NA
6,"taxa_verified","TRUE"
6,"verification_level","species"
7,"node_name","7_pla"
7,"type","plant"
7,"order",NA
7,"family","Scrophulariaceae"
7,"species","Digitalis_purpurea"
7,"common_name","Dedalera"
7,"life_form","Herb"
7,"origin","Exotic"
7,"catalog_no",NA
7,"taxa_verified","TRUE"
7,"verification_level","species"
8,"node_name","8_pla"
8,"type","plant"
8,"order",NA
8,"family","Ochidaceae"
8,"species","Gavilea_odoratissima"
8,"common_name","Orquídea"
8,"life_form","Herb"
8,"origin","Native"
8,"catalog_no",NA
8,"taxa_verified","TRUE"
8,"verification_level","species"
9,"node_name","9_pla"
9,"type","plant"
9,"order",NA
9,"family","Celastraceae"
9,"species","Maytenus_chubutensis"
9,"common_name","Chaurilla"
9,"life_form","Shrub"
9,"origin","Native"
9,"catalog_no",NA
9,"taxa_verified","TRUE"
9,"verification_level","species"
10,"node_name","10_pla"
10,"type","plant"
10,"order",NA
10,"family","Asteraceae"
10,"species","Mutisia_decurrens"
10,"common_name","Mutisia"
10,"life_form","Vine"
10,"origin","Native"
10,"catalog_no",NA
10,"taxa_verified","TRUE"
10,"verification_level","species"
11,"node_name","11_pla"
11,"type","plant"
11,"order",NA
11,"family","Rosaceae"
11,"species","Rosa_eglanteria"
11,"common_name","Rosa mosqueta"
11,"life_form","Shrub"
11,"origin","Exotic"
11,"catalog_no",NA
11,"taxa_verified","FALSE"
12,"node_name","12_pla"
12,"type","plant"
12,"order",NA
12,"family","Saxifragaceae"
12,"species","Ribes_magellanicum"
12,"common_name","Parrilla"
12,"life_form","Shrub"
12,"origin","Native"
12,"catalog_no",NA
12,"taxa_verified","TRUE"
12,"verification_level","species"
13,"node_name","13_pla"
13,"type","plant"
13,"order",NA
13,"family","Anacardiaceae"
13,"species","Schinus_patagonicus"
13,"common_name","Laura"
13,"life_form","Understory_tree"
13,"origin","Native"
13,"catalog_no",NA
13,"taxa_verified","TRUE"
13,"verification_level","species"
14,"node_name","14_pla"
14,"type","plant"
14,"order",NA
14,"family","Loranthaceae"
14,"species","Tristerix_corymbosus"
14,"common_name","Quintral"
