interaction_id,attribute,value
51,node_to,Ephemerella
51,layer_to,1
51,weight,1
51,type,predation
51,method,"field observation, gut content and literature"
52,node_from,Dinocras
52,layer_from,1
52,node_to,Simulium_chironomids
52,layer_to,1
52,weight,1
52,type,predation
52,method,"field observation, gut content and literature"
53,node_from,Dinocras
53,layer_from,1
53,node_to,Philopotamus
53,layer_to,1
53,weight,1
53,type,predation
53,method,"field observation, gut content and literature"
54,node_from,Dinocras
54,layer_from,1
54,node_to,Ecdyonurus
54,layer_to,1
54,weight,1
54,type,predation
54,method,"field observation, gut content and literature"
55,node_from,Dinocras
55,layer_from,1
55,node_to,Hydropsyche
55,layer_to,1
55,weight,1
55,type,predation
55,method,"field observation, gut content and literature"
56,node_from,Dinocras
56,layer_from,1
56,node_to,Rhyacophila
56,layer_to,1
56,weight,1
56,type,predation
56,method,"field observation, gut content and literature"
57,node_from,Ephemerella
57,layer_from,1
57,node_to,Diatoms
57,layer_to,1
57,weight,1
57,type,herbivory
57,method,"field observation, gut content and literature"
58,node_from,Leuctra_fusciventris
58,layer_from,2
58,node_to,detritus
58,layer_to,2
58,weight,1
58,type,detritivore
58,method,"field observation, gut content and literature"
59,node_from,L._geniculata
59,layer_from,2
59,node_to,detritus
59,layer_to,2
59,weight,1
59,type,detritivore
59,method,"field observation, gut content and literature"
60,node_from,Baetis_rhodani
60,layer_from,2
60,node_to,detritus
60,layer_to,2
60,weight,1
60,type,detritivore
60,method,"field observation, gut content and literature"
61,node_from,Ephemerella_notata
61,layer_from,2
61,node_to,detritus
61,layer_to,2
61,weight,1
61,type,detritivore
61,method,"field observation, gut content and literature"
62,node_from,Simulium_spp.
62,layer_from,2
62,node_to,detritus
62,layer_to,2
62,weight,1
62,type,detritivore
62,method,"field observation, gut content and literature"
63,node_from,Dicranota_sp.
63,layer_from,2
63,node_to,detritus
63,layer_to,2
63,weight,1
63,type,detritivore
63,method,"field observation, gut content and literature"
64,node_from,Pentaneura_sp.
64,layer_from,2
64,node_to,detritus
64,layer_to,2
64,weight,1
64,type,detritivore
64,method,"field observation, gut content and literature"
65,node_from,Cricotopus_sp.
65,layer_from,2
65,node_to,detritus
65,layer_to,2
65,weight,1
65,type,detritivore
65,method,"field observation, gut content and literature"
66,node_from,other_chironomids
66,layer_from,2
66,node_to,detritus
66,layer_to,2
66,weight,1
66,type,detritivore
66,method,"field observation, gut content and literature"
67,node_from,Philopotamus_montanus
67,layer_from,2
67,node_to,detritus
67,layer_to,2
67,weight,1
67,type,detritivore
67,method,"field observation, gut content and literature"
68,node_from,Ecdyonurus_venosus
68,layer_from,2
68,node_to,detritus
68,layer_to,2
68,weight,1
68,type,detritivore
68,method,"field observation, gut content and literature"
69,node_from,Odontocerum_albicorne
69,layer_from,2
69,node_to,detritus
69,layer_to,2
69,weight,1
69,type,detritivore
69,method,"field observation, gut content and literature"
70,node_from,Sericostoma_personatum
70,layer_from,2
70,node_to,detritus
70,layer_to,2
70,weight,1
70,type,detritivore
70,method,"field observation, gut content and literature"
71,node_from,Siphlonurus_lacustris
71,layer_from,2
71,node_to,detritus
71,layer_to,2
71,weight,1
71,type,detritivore
71,method,"field observation, gut content and literature"
72,node_from,Cricotopus_sp.
72,layer_from,2
72,node_to,Ulothrix_sp.
72,layer_to,2
72,weight,1
72,type,herbivory
72,method,"field observation, gut content and literature"
73,node_from,Perla_carlukiana
73,layer_from,2
73,node_to,Protonemura_sp.
73,layer_to,2
73,weight,1
73,type,predation
73,method,"field observation, gut content and literature"
74,node_from,Perla_carlukiana
74,layer_from,2
74,node_to,Baetis_rhodani
74,layer_to,2
74,weight,1
74,type,predation
74,method,"field observation, gut content and literature"
75,node_from,Perla_carlukiana
75,layer_from,2
75,node_to,Ephemerella_notata
75,layer_to,2
75,weight,1
75,type,predation
75,method,"field observation, gut content and literature"
76,node_from,Perla_carlukiana
76,layer_from,2
76,node_to,Simulium_spp.
76,layer_to,2
76,weight,1
76,type,predation
76,method,"field observation, gut content and literature"
77,node_from,Perla_carlukiana
77,layer_from,2
77,node_to,other_chironomids
77,layer_to,2
77,weight,1
77,type,predation
77,method,"field observation, gut content and literature"
78,node_from,Perla_carlukiana
78,layer_from,2
78,node_to,Philopotamus_montanus
78,layer_to,2
78,weight,1
78,type,predation
78,method,"field observation, gut content and literature"
79,node_from,Perla_carlukiana
79,layer_from,2
79,node_to,Ulothrix_sp.
79,layer_to,2
79,weight,1
79,type,herbivory
79,method,"field observation, gut content and literature"
80,node_from,Dinocras_cephalotes
80,layer_from,2
80,node_to,Rhyacophila_obliterata
80,layer_to,2
80,weight,1
80,type,predation
80,method,"field observation, gut content and literature"
81,node_from,Dinocras_cephalotes
81,layer_from,2
81,node_to,Leuctra_fusciventris
81,layer_to,2
81,weight,1
81,type,predation
81,method,"field observation, gut content and literature"
82,node_from,Dinocras_cephalotes
82,layer_from,2
82,node_to,L._geniculata
82,layer_to,2
82,weight,1
82,type,predation
82,method,"field observation, gut content and literature"
83,node_from,Dinocras_cephalotes
83,layer_from,2
83,node_to,Baetis_rhodani
83,layer_to,2
83,weight,1
83,type,predation
83,method,"field observation, gut content and literature"
84,node_from,Dinocras_cephalotes
84,layer_from,2
84,node_to,Ephemerella_notata
84,layer_to,2
84,weight,1
84,type,predation
84,method,"field observation, gut content and literature"
85,node_from,Dinocras_cephalotes
85,layer_from,2
85,node_to,Simulium_spp.
85,layer_to,2
85,weight,1
85,type,predation
85,method,"field observation, gut content and literature"
86,node_from,Dinocras_cephalotes
86,layer_from,2
86,node_to,other_chironomids
86,layer_to,2
86,weight,1
86,type,predation
86,method,"field observation, gut content and literature"
87,node_from,Dinocras_cephalotes
87,layer_from,2
87,node_to,Philopotamus_montanus
87,layer_to,2
87,weight,1
87,type,predation
87,method,"field observation, gut content and literature"
88,node_from,Dinocras_cephalotes
88,layer_from,2
88,node_to,Ecdyonurus_venosus
88,layer_to,2
88,weight,1
88,type,predation
88,method,"field observation, gut content and literature"
89,node_from,Rhyacophila_obliterata
89,layer_from,2
89,node_to,Baetis_rhodani
89,layer_to,2
89,weight,1
89,type,predation
89,method,"field observation, gut content and literature"
90,node_from,Rhyacophila_obliterata
90,layer_from,2
90,node_to,Ephemerella_notata
90,layer_to,2
90,weight,1
90,type,predation
90,method,"field observation, gut content and literature"
91,node_from,Rhyacophila_obliterata
91,layer_from,2
91,node_to,Simulium_spp.
91,layer_to,2
91,weight,1
91,type,predation
91,method,"field observation, gut content and literature"
92,node_from,Rhyacophila_obliterata
92,layer_from,2
92,node_to,Dicranota_sp.
92,layer_to,2
92,weight,1
92,type,predation
92,method,"field observation, gut content and literature"
93,node_from,Rhyacophila_obliterata
93,layer_from,2
93,node_to,Cricotopus_sp.
93,layer_to,2
93,weight,1
93,type,predation
93,method,"field observation, gut content and literature"
94,node_from,Rhyacophila_obliterata
94,layer_from,2
94,node_to,other_chironomids
94,layer_to,2
94,weight,1
94,type,predation
94,method,"field observation, gut content and literature"
95,node_from,Rhyacophila_obliterata
95,layer_from,2
95,node_to,Ecdyonurus_venosus
95,layer_to,2
95,weight,1
95,type,predation
95,method,"field observation, gut content and literature"
96,node_from,Hydropsyche_instabilis
96,layer_from,2
96,node_to,Baetis_rhodani
96,layer_to,2
96,weight,1
96,type,predation
96,method,"field observation, gut content and literature"
97,node_from,Hydropsyche_instabilis
97,layer_from,2
97,node_to,Ephemerella_notata
97,layer_to,2
97,weight,1
97,type,predation
97,method,"field observation, gut content and literature"
98,node_from,Hydropsyche_instabilis
98,layer_from,2
98,node_to,Simulium_spp.
98,layer_to,2
98,weight,1
98,type,predation
98,method,"field observation, gut content and literature"
99,node_from,Hydropsyche_instabilis
99,layer_from,2
99,node_to,other_chironomids
99,layer_to,2
99,weight,1
99,type,predation
99,method,"field observation, gut content and literature"
100,node_from,Hydropsyche_instabilis
100,layer_from,2
100,node_to,leaf_fragments
100,layer_to,2
100,weight,1
100,type,herbivory
100,method,"field observation, gut content and literature"
101,node_from,Hydropsyche_instabilis
101,layer_from,2
101,node_to,Ulothrix_sp.
101,layer_to,2
101,weight,1
101,type,herbivory
101,method,"field observation, gut content and literature"
102,node_from,Hydropsyche_instabilis
102,layer_from,2
102,node_to,diatoms_(unspec.)
102,layer_to,2
102,weight,1
102,type,herbivory
102,method,"field observation, gut content and literature"
103,node_from,Protonemura_sp.
103,layer_from,2
103,node_to,leaf_fragments
103,layer_to,2
103,weight,1
103,type,herbivory
103,method,"field observation, gut content and literature"
104,node_from,Leuctra_fusciventris
104,layer_from,2
104,node_to,leaf_fragments
104,layer_to,2
104,weight,1
104,type,herbivory
104,method,"field observation, gut content and literature"
105,node_from,Leuctra_fusciventris
105,layer_from,2
105,node_to,Ulothrix_sp.
105,layer_to,2
105,weight,1
105,type,herbivory
105,method,"field observation, gut content and literature"
106,node_from,Leuctra_fusciventris
106,layer_from,2
106,node_to,other_green_algae_(unspec.)
106,layer_to,2
106,weight,1
106,type,herbivory
106,method,"field observation, gut content and literature"
107,node_from,Leuctra_fusciventris
107,layer_from,2
107,node_to,diatoms_(unspec.)
107,layer_to,2
107,weight,1
107,type,herbivory
107,method,"field observation, gut content and literature"
108,node_from,L._geniculata
108,layer_from,2
108,node_to,leaf_fragments
108,layer_to,2
108,weight,1
108,type,herbivory
108,method,"field observation, gut content and literature"
109,node_from,L._geniculata
109,layer_from,2
109,node_to,Ulothrix_sp.
109,layer_to,2
109,weight,1
109,type,herbivory
109,method,"field observation, gut content and literature"
110,node_from,L._geniculata
110,layer_from,2
110,node_to,Cladophora_sp.
110,layer_to,2
110,weight,1
110,type,herbivory
110,method,"field observation, gut content and literature"
111,node_from,L._geniculata
111,layer_from,2
111,node_to,other_green_algae_(unspec.)
111,layer_to,2
111,weight,1
111,type,herbivory
111,method,"field observation, gut content and literature"
112,node_from,Baetis_rhodani
112,layer_from,2
112,node_to,Ulothrix_sp.
112,layer_to,2
112,weight,1
112,type,herbivory
112,method,"field observation, gut content and literature"
113,node_from,Baetis_rhodani
113,layer_from,2
113,node_to,other_green_algae_(unspec.)
113,layer_to,2
113,weight,1
113,type,herbivory
113,method,"field observation, gut content and literature"
114,node_from,Baetis_rhodani
114,layer_from,2
114,node_to,diatoms_(unspec.)
114,layer_to,2
114,weight,1
114,type,herbivory
114,method,"field observation, gut content and literature"
115,node_from,Ephemerella_notata
115,layer_from,2
115,node_to,leaf_fragments
115,layer_to,2
115,weight,1
115,type,herbivory
115,method,"field observation, gut content and literature"
116,node_from,Ephemerella_notata
116,layer_from,2
116,node_to,Ulothrix_sp.
116,layer_to,2
116,weight,1
116,type,herbivory
116,method,"field observation, gut content and literature"
117,node_from,Ephemerella_notata
117,layer_from,2
117,node_to,diatoms_(unspec.)
117,layer_to,2
117,weight,1
117,type,herbivory
117,method,"field observation, gut content and literature"
118,node_from,Simulium_spp.
118,layer_from,2
118,node_to,Ulothrix_sp.
118,layer_to,2
118,weight,1
118,type,herbivory
118,method,"field observation, gut content and literature"
119,node_from,Simulium_spp.
119,layer_from,2
119,node_to,diatoms_(unspec.)
119,layer_to,2
119,weight,1
119,type,herbivory
119,method,"field observation, gut content and literature"
120,node_from,Dicranota_sp.
120,layer_from,2
120,node_to,leaf_fragments
120,layer_to,2
120,weight,1
120,type,herbivory
120,method,"field observation, gut content and literature"
121,node_from,Dicranota_sp.
121,layer_from,2
121,node_to,Ulothrix_sp.
121,layer_to,2
121,weight,1
121,type,herbivory
121,method,"field observation, gut content and literature"
122,node_from,Dicranota_sp.
122,layer_from,2
122,node_to,other_green_algae_(unspec.)
122,layer_to,2
122,weight,1
122,type,herbivory
122,method,"field observation, gut content and literature"
123,node_from,Dicranota_sp.
123,layer_from,2
123,node_to,diatoms_(unspec.)
123,layer_to,2
123,weight,1
123,type,herbivory
123,method,"field observation, gut content and literature"
124,node_from,Pentaneura_sp.
124,layer_from,2
124,node_to,leaf_fragments
124,layer_to,2
124,weight,1
124,type,herbivory
124,method,"field observation, gut content and literature"
125,node_from,Pentaneura_sp.
125,layer_from,2
125,node_to,Ulothrix_sp.
125,layer_to,2
125,weight,1
125,type,herbivory
125,method,"field observation, gut content and literature"
126,node_from,Pentaneura_sp.
126,layer_from,2
126,node_to,other_green_algae_(unspec.)
126,layer_to,2
126,weight,1
126,type,herbivory
126,method,"field observation, gut content and literature"
127,node_from,Pentaneura_sp.
127,layer_from,2
127,node_to,diatoms_(unspec.)
127,layer_to,2
127,weight,1
127,type,herbivory
127,method,"field observation, gut content and literature"
128,node_from,Cricotopus_sp.
128,layer_from,2
128,node_to,leaf_fragments
128,layer_to,2
128,weight,1
128,type,herbivory
128,method,"field observation, gut content and literature"
129,node_from,Cricotopus_sp.
129,layer_from,2
129,node_to,other_green_algae_(unspec.)
129,layer_to,2
129,weight,1
129,type,herbivory
129,method,"field observation, gut content and literature"
130,node_from,Cricotopus_sp.
130,layer_from,2
130,node_to,diatoms_(unspec.)
130,layer_to,2
130,weight,1
130,type,herbivory
130,method,"field observation, gut content and literature"
131,node_from,other_chironomids
131,layer_from,2
131,node_to,leaf_fragments
131,layer_to,2
131,weight,1
131,type,herbivory
131,method,"field observation, gut content and literature"
132,node_from,other_chironomids
132,layer_from,2
132,node_to,Ulothrix_sp.
132,layer_to,2
132,weight,1
132,type,herbivory
132,method,"field observation, gut content and literature"
133,node_from,other_chironomids
133,layer_from,2
133,node_to,other_green_algae_(unspec.)
133,layer_to,2
133,weight,1
133,type,herbivory
133,method,"field observation, gut content and literature"
134,node_from,other_chironomids
134,layer_from,2
134,node_to,diatoms_(unspec.)
134,layer_to,2
134,weight,1
134,type,herbivory
134,method,"field observation, gut content and literature"
135,node_from,Philopotamus_montanus
135,layer_from,2
135,node_to,leaf_fragments
135,layer_to,2
135,weight,1
135,type,herbivory
135,method,"field observation, gut content and literature"
136,node_from,Philopotamus_montanus
136,layer_from,2
136,node_to,diatoms_(unspec.)
136,layer_to,2
136,weight,1
136,type,herbivory
136,method,"field observation, gut content and literature"
137,node_from,Ecdyonurus_venosus
137,layer_from,2
137,node_to,leaf_fragments
137,layer_to,2
137,weight,1
137,type,herbivory
137,method,"field observation, gut content and literature"
138,node_from,Oreodytes_rivalis
138,layer_from,2
138,node_to,Baetis_rhodani
138,layer_to,2
138,weight,1
138,type,predation
138,method,"field observation, gut content and literature"
139,node_from,Oreodytes_rivalis
139,layer_from,2
139,node_to,Ephemerella_notata
139,layer_to,2
139,weight,1
139,type,predation
139,method,"field observation, gut content and literature"
140,node_from,Oreodytes_rivalis
140,layer_from,2
140,node_to,other_chironomids
140,layer_to,2
140,weight,1
140,type,predation
140,method,"field observation, gut content and literature"
141,node_from,O._septentrionalis
141,layer_from,2
141,node_to,Baetis_rhodani
141,layer_to,2
141,weight,1
141,type,predation
141,method,"field observation, gut content and literature"
142,node_from,O._septentrionalis
142,layer_from,2
142,node_to,Ephemerella_notata
142,layer_to,2
142,weight,1
142,type,predation
142,method,"field observation, gut content and literature"
143,node_from,O._septentrionalis
143,layer_from,2
143,node_to,Cricotopus_sp.
143,layer_to,2
143,weight,1
143,type,predation
143,method,"field observation, gut content and literature"
144,node_from,O._septentrionalis
144,layer_from,2
144,node_to,other_chironomids
144,layer_to,2
144,weight,1
144,type,predation
144,method,"field observation, gut content and literature"
145,node_from,Odontocerum_albicorne
145,layer_from,2
145,node_to,Hydropsyche_instabilis
145,layer_to,2
145,weight,1
145,type,predation
145,method,"field observation, gut content and literature"
146,node_from,Odontocerum_albicorne
146,layer_from,2
146,node_to,Baetis_rhodani
146,layer_to,2
146,weight,1
146,type,predation
146,method,"field observation, gut content and literature"
147,node_from,Odontocerum_albicorne
147,layer_from,2
147,node_to,Ephemerella_notata
147,layer_to,2
147,weight,1
147,type,predation
147,method,"field observation, gut content and literature"
148,node_from,Odontocerum_albicorne
148,layer_from,2
148,node_to,Ulothrix_sp.
148,layer_to,2
148,weight,1
148,type,herbivory
148,method,"field observation, gut content and literature"
149,node_from,Odontocerum_albicorne
149,layer_from,2
149,node_to,other_green_algae_(unspec.)
149,layer_to,2
149,weight,1
149,type,herbivory
149,method,"field observation, gut content and literature"
150,node_from,Sericostoma_personatum
150,layer_from,2
150,node_to,Ulothrix_sp.
150,layer_to,2
150,weight,1
150,type,herbivory
150,method,"field observation, gut content and literature"
151,node_from,Sericostoma_personatum
151,layer_from,2
151,node_to,Cladophora_sp.
151,layer_to,2
151,weight,1
151,type,herbivory
151,method,"field observation, gut content and literature"
152,node_from,Sericostoma_personatum
152,layer_from,2
152,node_to,other_green_algae_(unspec.)
152,layer_to,2
152,weight,1
152,type,herbivory
152,method,"field observation, gut content and literature"
153,node_from,Sericostoma_personatum
153,layer_from,2
153,node_to,diatoms_(unspec.)
153,layer_to,2
153,weight,1
153,type,herbivory
153,method,"field observation, gut content and literature"
154,node_from,Plectrocnemia_conspersa
154,layer_from,2
154,node_to,Baetis_rhodani
154,layer_to,2
154,weight,1
154,type,predation
154,method,"field observation, gut content and literature"
155,node_from,Plectrocnemia_conspersa
155,layer_from,2
155,node_to,Ephemerella_notata
155,layer_to,2
155,weight,1
155,type,predation
155,method,"field observation, gut content and literature"
156,node_from,Plectrocnemia_conspersa
156,layer_from,2
156,node_to,Simulium_spp.
156,layer_to,2
156,weight,1
156,type,predation
156,method,"field observation, gut content and literature"
157,node_from,Plectrocnemia_conspersa
157,layer_from,2
157,node_to,Pentaneura_sp.
157,layer_to,2
157,weight,1
157,type,predation
157,method,"field observation, gut content and literature"
158,node_from,O._septentrionalis
158,layer_from,2
158,node_to,Baetis_rhodani
158,layer_to,2
158,weight,1
158,type,predation
158,method,"field observation, gut content and literature"
159,node_from,O._septentrionalis
159,layer_from,2
159,node_to,Ephemerella_notata
159,layer_to,2
159,weight,1
159,type,predation
159,method,"field observation, gut content and literature"
160,node_from,O._septentrionalis
160,layer_from,2
160,node_to,Cricotopus_sp.
160,layer_to,2
160,weight,1
160,type,predation
160,method,"field observation, gut content and literature"
161,node_from,O._septentrionalis
161,layer_from,2
161,node_to,other_chironomids
161,layer_to,2
161,weight,1
161,type,predation
161,method,"field observation, gut content and literature"
162,node_from,Odontocerum_albicorne
162,layer_from,2
162,node_to,Hydropsyche_instabilis
162,layer_to,2
162,weight,1
162,type,predation
162,method,"field observation, gut content and literature"
