interaction_id,attribute,value
81,type,host-parasite
81,category,prevalence
82,node_from,Coregonus_artedii
82,layer_from,2
82,node_to,Diphyllobothrium_sp._(L)
82,layer_to,2
82,weight,1.2
82,type,host-parasite
82,category,prevalence
83,node_from,Coregonus_artedii
83,layer_from,2
83,node_to,Triaenophorus_crassus_(L)
83,layer_to,2
83,weight,0.69999999999999996
83,type,host-parasite
83,category,prevalence
84,node_from,Coregonus_artedii
84,layer_from,2
84,node_to,Proteocephalus_filicollis
84,layer_to,2
84,weight,20.300000000000001
84,type,host-parasite
84,category,prevalence
85,node_from,Coregonus_artedii
85,layer_from,2
85,node_to,Philonema_agubernaculum
85,layer_to,2
85,weight,0.90000000000000002
85,type,host-parasite
85,category,prevalence
86,node_from,Coregonus_artedii
86,layer_from,2
86,node_to,Cystidicola_farionis
86,layer_to,2
86,weight,1.5
86,type,host-parasite
86,category,prevalence
87,node_from,Coregonus_artedii
87,layer_from,2
87,node_to,Metechinorhynchus_salmonis
87,layer_to,2
87,weight,32.399999999999999
87,type,host-parasite
87,category,prevalence
88,node_from,Coregonus_artedii
88,layer_from,2
88,node_to,Pomphorhynchus_bulbocolli
88,layer_to,2
88,weight,2
88,type,host-parasite
88,category,prevalence
89,node_from,Coregonus_artedii
89,layer_from,2
89,node_to,Ergasilus_auritus
89,layer_to,2
89,weight,25.100000000000001
89,type,host-parasite
89,category,prevalence
90,node_from,Coregonus_artedii
90,layer_from,2
90,node_to,Ergasilus_nerkae
90,layer_to,2
90,weight,35.299999999999997
90,type,host-parasite
90,category,prevalence
91,node_from,Coregonus_artedii
91,layer_from,2
91,node_to,Salmincola_extensus
91,layer_to,2
91,weight,0.10000000000000001
91,type,host-parasite
91,category,prevalence
92,node_from,Coregonus_clupeaformis
92,layer_from,2
92,node_to,Discocotyle_sagittata
92,layer_to,2
92,weight,65.299999999999997
92,type,host-parasite
92,category,prevalence
93,node_from,Coregonus_clupeaformis
93,layer_from,2
93,node_to,Diplostomum_spathaceum_(L)
93,layer_to,2
93,weight,1.3999999999999999
93,type,host-parasite
93,category,prevalence
94,node_from,Coregonus_clupeaformis
94,layer_from,2
94,node_to,Cotylurus_erraticus_(L)
94,layer_to,2
94,weight,48.700000000000003
94,type,host-parasite
94,category,prevalence
95,node_from,Coregonus_clupeaformis
95,layer_from,2
95,node_to,Crepidostomum_farionis
95,layer_to,2
95,weight,0.20000000000000001
95,type,host-parasite
95,category,prevalence
96,node_from,Coregonus_clupeaformis
96,layer_from,2
96,node_to,Phyllodistomum_coregoni
96,layer_to,2
96,weight,1.8999999999999999
96,type,host-parasite
96,category,prevalence
97,node_from,Coregonus_clupeaformis
97,layer_from,2
97,node_to,Cyathocephalus_truncatus
97,layer_to,2
97,weight,72.799999999999997
97,type,host-parasite
97,category,prevalence
98,node_from,Coregonus_clupeaformis
98,layer_from,2
98,node_to,Diphyllobothrium_sp._(L)
98,layer_to,2
98,weight,0.10000000000000001
98,type,host-parasite
98,category,prevalence
99,node_from,Coregonus_clupeaformis
99,layer_from,2
99,node_to,Proteocephalus_exiguus
99,layer_to,2
99,weight,14.300000000000001
99,type,host-parasite
99,category,prevalence
