layer_from,node_from,layer_to,node_to,weight,type
Trophic,scythosiphon lomentaria,Trophic,scurria  araucana,1,trophic
Trophic,scythosiphon lomentaria,Trophic,scurria  ceciliana,1,trophic
Trophic,scythosiphon lomentaria,Trophic,scurria  plana,1,trophic
Trophic,scythosiphon lomentaria,Trophic,scurria scurra,1,trophic
Trophic,scythosiphon lomentaria,Trophic,scurria variabilis,1,trophic
Trophic,scythosiphon lomentaria,Trophic,scurria viridula,1,trophic
Trophic,scythosiphon lomentaria,Trophic,scurria zebrina,1,trophic
Trophic,scythosiphon lomentaria,Trophic,siphonaria lesoni,1,trophic
Trophic,scythosiphon lomentaria,Trophic,tegula atra,1,trophic
Trophic,scythosiphon lomentaria,Trophic,tonicia  benaventii,1,trophic
Trophic,scythosiphon lomentaria,Trophic,tonicia  chilensis,1,trophic
Trophic,scythosiphon lomentaria,Trophic,tonicia  elegans,1,trophic
Trophic,scythosiphon lomentaria,Trophic,nodolittorina peruviana,1,trophic
Trophic,scythosiphon lomentaria,Trophic,austrolittorina araucana,1,trophic
Trophic,scythosiphon lomentaria,Trophic,onchidella,1,trophic
Trophic,semimytilus algosus,Trophic,acanthina monodon,1,trophic
Trophic,semimytilus algosus,Trophic,acanthocyclus gayi,1,trophic
Trophic,semimytilus algosus,Trophic,acanthocyclus hassleri,1,trophic
Trophic,semimytilus algosus,Trophic,acanthopleura echinata,1,trophic
Trophic,semimytilus algosus,Trophic,chiton  granosus,1,trophic
Trophic,semimytilus algosus,Trophic,concholepas concholepas,1,trophic
Trophic,semimytilus algosus,Trophic,enoplochiton  niger,1,trophic
Trophic,semimytilus algosus,Trophic,fissurella  costata,1,trophic
Trophic,semimytilus algosus,Trophic,fissurella  crassa,1,trophic
Trophic,semimytilus algosus,Trophic,fissurella  cummingii,1,trophic
Trophic,semimytilus algosus,Trophic,fissurella  limbata,1,trophic
Trophic,semimytilus algosus,Trophic,fissurella  maxima,1,trophic
Trophic,semimytilus algosus,Trophic,fissurella  picta,1,trophic
Trophic,semimytilus algosus,Trophic,fissurella  puhlcra,1,trophic
Trophic,semimytilus algosus,Trophic,heliaster helianthus,1,trophic
Trophic,semimytilus algosus,Trophic,stichaster striatus,1,trophic
Trophic,semimytilus algosus,Trophic,anthotoe spp.,1,trophic
Trophic,semimytilus algosus,Trophic,bunodactis spp.,1,trophic
Trophic,semimytilus algosus,Trophic,isolauctis spp.,1,trophic
Trophic,semimytilus algosus,Trophic,parantheopsis,1,trophic
Trophic,semimytilus algosus,Trophic,phymactis spp.,1,trophic
Trophic,semimytilus algosus,Trophic,gulls,1,trophic
Trophic,trematocarpus,Trophic,acanthopleura echinata,1,trophic
Trophic,trematocarpus,Trophic,chaetopleura peruviana,1,trophic
Trophic,trematocarpus,Trophic,enoplochiton  niger,1,trophic
Trophic,trematocarpus,Trophic,fissurella  costata,1,trophic
Trophic,trematocarpus,Trophic,fissurella  crassa,1,trophic
Trophic,trematocarpus,Trophic,fissurella  cummingii,1,trophic
Trophic,trematocarpus,Trophic,fissurella  limbata,1,trophic
Trophic,trematocarpus,Trophic,siphonaria lesoni,1,trophic
Trophic,ulva rigida,Trophic,acanthopleura echinata,1,trophic
Trophic,ulva rigida,Trophic,chaetopleura peruviana,1,trophic
Trophic,ulva rigida,Trophic,chiton  cummingii,1,trophic
Trophic,ulva rigida,Trophic,chiton  granosus,1,trophic
Trophic,ulva rigida,Trophic,chiton  latus,1,trophic
Trophic,ulva rigida,Trophic,lottia  orbigny,1,trophic
Trophic,ulva rigida,Trophic,enoplochiton  niger,1,trophic
Trophic,ulva rigida,Trophic,fissurella  costata,1,trophic
Trophic,ulva rigida,Trophic,fissurella  crassa,1,trophic
Trophic,ulva rigida,Trophic,fissurella  cummingii,1,trophic
Trophic,ulva rigida,Trophic,fissurella  limbata,1,trophic
Trophic,ulva rigida,Trophic,fissurella  maxima,1,trophic
Trophic,ulva rigida,Trophic,fissurella  picta,1,trophic
Trophic,ulva rigida,Trophic,fissurella  puhlcra,1,trophic
Trophic,ulva rigida,Trophic,scurria  araucana,1,trophic
Trophic,ulva rigida,Trophic,scurria  ceciliana,1,trophic
Trophic,ulva rigida,Trophic,scurria  plana,1,trophic
Trophic,ulva rigida,Trophic,scurria scurra,1,trophic
Trophic,ulva rigida,Trophic,scurria variabilis,1,trophic
Trophic,ulva rigida,Trophic,scurria viridula,1,trophic
Trophic,ulva rigida,Trophic,scurria zebrina,1,trophic
Trophic,ulva rigida,Trophic,siphonaria lesoni,1,trophic
Trophic,ulva rigida,Trophic,tegula atra,1,trophic
Trophic,ulva rigida,Trophic,tonicia  benaventii,1,trophic
Trophic,ulva rigida,Trophic,tonicia  chilensis,1,trophic
Trophic,ulva rigida,Trophic,tonicia  elegans,1,trophic
Trophic,ulva rigida,Trophic,nodolittorina peruviana,1,trophic
Trophic,ulva rigida,Trophic,austrolittorina araucana,1,trophic
Trophic,ulva rigida,Trophic,onchidella,1,trophic
Trophic,ulva rigida,Trophic,trimusculus peruvianus,1,trophic
Trophic,ulvella spp.,Trophic,acanthopleura echinata,1,trophic
Trophic,ulvella spp.,Trophic,chaetopleura peruviana,1,trophic
Trophic,ulvella spp.,Trophic,chiton  cummingii,1,trophic
Trophic,ulvella spp.,Trophic,chiton  granosus,1,trophic
Trophic,ulvella spp.,Trophic,chiton  latus,1,trophic
Trophic,ulvella spp.,Trophic,lottia  orbigny,1,trophic
Trophic,ulvella spp.,Trophic,enoplochiton  niger,1,trophic
Trophic,ulvella spp.,Trophic,fissurella  costata,1,trophic
Trophic,ulvella spp.,Trophic,fissurella  crassa,1,trophic
Trophic,ulvella spp.,Trophic,fissurella  cummingii,1,trophic
Trophic,ulvella spp.,Trophic,fissurella  limbata,1,trophic
Trophic,ulvella spp.,Trophic,fissurella  maxima,1,trophic
Trophic,ulvella spp.,Trophic,fissurella  picta,1,trophic
Trophic,ulvella spp.,Trophic,fissurella  puhlcra,1,trophic
Trophic,ulvella spp.,Trophic,scurria  araucana,1,trophic
Trophic,ulvella spp.,Trophic,scurria  ceciliana,1,trophic
Trophic,ulvella spp.,Trophic,scurria  plana,1,trophic
Trophic,ulvella spp.,Trophic,scurria scurra,1,trophic
Trophic,ulvella spp.,Trophic,scurria variabilis,1,trophic
Trophic,ulvella spp.,Trophic,scurria viridula,1,trophic
Trophic,ulvella spp.,Trophic,scurria zebrina,1,trophic
Trophic,ulvella spp.,Trophic,siphonaria lesoni,1,trophic
Trophic,ulvella spp.,Trophic,tegula atra,1,trophic
Trophic,ulvella spp.,Trophic,tonicia  benaventii,1,trophic
Trophic,ulvella spp.,Trophic,tonicia  chilensis,1,trophic
Trophic,ulvella spp.,Trophic,tonicia  elegans,1,trophic
Trophic,ulvella spp.,Trophic,nodolittorina peruviana,1,trophic
Trophic,ulvella spp.,Trophic,austrolittorina araucana,1,trophic
Trophic,ulvella spp.,Trophic,onchidella,1,trophic
Trophic,ulvella spp.,Trophic,trimusculus peruvianus,1,trophic
Trophic,plankton,Trophic,austromegabalanus psittacus,1,trophic
Trophic,plankton,Trophic,balanus laevis,1,trophic
Trophic,plankton,Trophic,brachidontes granulata,1,trophic
Trophic,plankton,Trophic,jhelius cirratus,1,trophic
Trophic,plankton,Trophic,nothobalanus flosculus,1,trophic
Trophic,plankton,Trophic,nothochthamalus scabrosus,1,trophic
Trophic,plankton,Trophic,perumytilus purpuratus,1,trophic
Trophic,plankton,Trophic,phragmatopoma spp.,1,trophic
Trophic,plankton,Trophic,pyura chilensis,1,trophic
Trophic,plankton,Trophic,semimytilus algosus,1,trophic
Trophic,plankton,Trophic,petrolisthes punctatus,1,trophic
Trophic,plankton,Trophic,petrolisthes spinifrons,1,trophic
Trophic,plankton,Trophic,petrolisthes angulosus,1,trophic
Trophic,plankton,Trophic,petrolisthes tuberculatus,1,trophic
Trophic,plankton,Trophic,petrolisthes tuberculosus,1,trophic
Trophic,nodolittorina peruviana,Trophic,acanthocyclus gayi,1,trophic
Trophic,nodolittorina peruviana,Trophic,heliaster helianthus,1,trophic
Trophic,nodolittorina peruviana,Trophic,stichaster striatus,1,trophic
Trophic,nodolittorina peruviana,Trophic,gulls,1,trophic
Trophic,nodolittorina peruviana,Trophic,cincloides,1,trophic
Trophic,austrolittorina araucana,Trophic,acanthocyclus gayi,1,trophic
Trophic,austrolittorina araucana,Trophic,heliaster helianthus,1,trophic
Trophic,austrolittorina araucana,Trophic,stichaster striatus,1,trophic
Trophic,austrolittorina araucana,Trophic,gulls,1,trophic
Trophic,austrolittorina araucana,Trophic,cincloides,1,trophic
Trophic,onchidella,Trophic,acanthocyclus gayi,1,trophic
Trophic,petrolisthes punctatus,Trophic,gulls,1,trophic
Trophic,petrolisthes punctatus,Trophic,cincloides,1,trophic
Trophic,petrolisthes spinifrons,Trophic,gulls,1,trophic
Trophic,petrolisthes spinifrons,Trophic,cincloides,1,trophic
Trophic,petrolisthes angulosus,Trophic,gulls,1,trophic
Trophic,petrolisthes angulosus,Trophic,cincloides,1,trophic
Trophic,petrolisthes tuberculatus,Trophic,gulls,1,trophic
Trophic,petrolisthes tuberculatus,Trophic,cincloides,1,trophic
Trophic,petrolisthes tuberculosus,Trophic,gulls,1,trophic
Trophic,petrolisthes tuberculosus,Trophic,cincloides,1,trophic
NTI positive,acanthina monodon,NTI positive,corallina offcinalis var. chilensis,1,non-trophic +
NTI positive,acanthina monodon,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,acanthina monodon,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,acanthina monodon,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,acanthocyclus gayi,NTI positive,corallina offcinalis var. chilensis,1,non-trophic +
NTI positive,acanthocyclus gayi,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,acanthocyclus gayi,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,acanthocyclus gayi,NTI positive,mazzaella laminarioides,1,non-trophic +
NTI positive,acanthocyclus gayi,NTI positive,montemaria horridula,1,non-trophic +
NTI positive,acanthocyclus gayi,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,acanthocyclus gayi,NTI positive,phymactis spp.,1,non-trophic +
NTI positive,acanthocyclus hassleri,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,acanthocyclus hassleri,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,acanthopleura echinata,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,chaetopleura peruviana,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,chiton  cummingii,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,chiton  granosus,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,chiton  granosus,NTI positive,mazzaella laminarioides,1,non-trophic +
NTI positive,chiton  granosus,NTI positive,montemaria horridula,1,non-trophic +
NTI positive,chiton  granosus,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,chiton  granosus,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,chiton  latus,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,concholepas concholepas,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,enoplochiton  niger,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,fissurella  costata,NTI positive,corallina offcinalis var. chilensis,1,non-trophic +
NTI positive,fissurella  costata,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,fissurella  costata,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,fissurella  costata,NTI positive,lithothamnion spp.,1,non-trophic +
NTI positive,fissurella  crassa,NTI positive,corallina offcinalis var. chilensis,1,non-trophic +
NTI positive,fissurella  crassa,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,fissurella  crassa,NTI positive,lithothamnion spp.,1,non-trophic +
NTI positive,fissurella  crassa,NTI positive,montemaria horridula,1,non-trophic +
NTI positive,fissurella  crassa,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,fissurella  crassa,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,fissurella  cummingii,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,fissurella  cummingii,NTI positive,lithothamnion spp.,1,non-trophic +
NTI positive,fissurella  limbata,NTI positive,corallina offcinalis var. chilensis,1,non-trophic +
NTI positive,fissurella  limbata,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,fissurella  limbata,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,fissurella  limbata,NTI positive,lithothamnion spp.,1,non-trophic +
NTI positive,fissurella  limbata,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,fissurella  limbata,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,fissurella  maxima,NTI positive,corallina offcinalis var. chilensis,1,non-trophic +
NTI positive,fissurella  maxima,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,fissurella  maxima,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,fissurella  maxima,NTI positive,lithothamnion spp.,1,non-trophic +
NTI positive,fissurella  picta,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,fissurella  picta,NTI positive,lithothamnion spp.,1,non-trophic +
NTI positive,fissurella  puhlcra,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,fissurella  puhlcra,NTI positive,lithothamnion spp.,1,non-trophic +
NTI positive,scurria  araucana,NTI positive,jhelius cirratus,1,non-trophic +
NTI positive,scurria  araucana,NTI positive,mazzaella laminarioides,1,non-trophic +
NTI positive,scurria  araucana,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,scurria  araucana,NTI positive,porphyra_spp,1,non-trophic +
NTI positive,scurria  ceciliana,NTI positive,corallina offcinalis var. chilensis,1,non-trophic +
NTI positive,scurria  ceciliana,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,scurria  ceciliana,NTI positive,mazzaella laminarioides,1,non-trophic +
NTI positive,scurria  ceciliana,NTI positive,montemaria horridula,1,non-trophic +
NTI positive,scurria  ceciliana,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,scurria  ceciliana,NTI positive,porphyra_spp,1,non-trophic +
NTI positive,scurria  ceciliana,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,scurria  plana,NTI positive,mazzaella laminarioides,1,non-trophic +
NTI positive,scurria scurra,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,scurria scurra,NTI positive,mazzaella laminarioides,1,non-trophic +
NTI positive,scurria scurra,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,scurria variabilis,NTI positive,fissurella  crassa,1,non-trophic +
NTI positive,scurria variabilis,NTI positive,fissurella  limbata,1,non-trophic +
NTI positive,scurria variabilis,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,scurria variabilis,NTI positive,mazzaella laminarioides,1,non-trophic +
NTI positive,scurria variabilis,NTI positive,nothochthamalus scabrosus,1,non-trophic +
NTI positive,scurria variabilis,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,scurria variabilis,NTI positive,porphyra_spp,1,non-trophic +
NTI positive,siphonaria lesoni,NTI positive,mazzaella laminarioides,1,non-trophic +
NTI positive,siphonaria lesoni,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,siphonaria lesoni,NTI positive,porphyra_spp,1,non-trophic +
NTI positive,tegula atra,NTI positive,corallina offcinalis var. chilensis,1,non-trophic +
NTI positive,tegula atra,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,tegula atra,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,tonicia  benaventii,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,tonicia  chilensis,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,tonicia  elegans,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,anthotoe spp.,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,benthic_diatoms,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,benthic_diatoms,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,brachidontes granulata,NTI positive,corallina offcinalis var. chilensis,1,non-trophic +
NTI positive,brachidontes granulata,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,brachidontes granulata,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,brachidontes granulata,NTI positive,nothobalanus flosculus,1,non-trophic +
NTI positive,brachidontes granulata,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,brachidontes granulata,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,bryopsis_spp,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,bryopsis_spp,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,bunodactis spp.,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,bunodactis spp.,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,centroceras spp.,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,centroceras spp.,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,ceramium spp.,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,ceramium spp.,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,chaetomorpha_spp,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,chaetomorpha_spp,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,cladophora spp.,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,cladophora spp.,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,ectocarpus silicosus,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,ectocarpus silicosus,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,enteromorpha compressa,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,enteromorpha compressa,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,mazzaella laminarioides,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,perumytilus purpuratus,NTI positive,balanus laevis,1,non-trophic +
NTI positive,perumytilus purpuratus,NTI positive,corallina offcinalis var. chilensis,1,non-trophic +
NTI positive,perumytilus purpuratus,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,perumytilus purpuratus,NTI positive,jhelius cirratus,1,non-trophic +
NTI positive,perumytilus purpuratus,NTI positive,mazzaella laminarioides,1,non-trophic +
NTI positive,perumytilus purpuratus,NTI positive,montemaria horridula,1,non-trophic +
NTI positive,perumytilus purpuratus,NTI positive,nothobalanus flosculus,1,non-trophic +
NTI positive,perumytilus purpuratus,NTI positive,nothochthamalus scabrosus,1,non-trophic +
NTI positive,perumytilus purpuratus,NTI positive,porphyra_spp,1,non-trophic +
NTI positive,perumytilus purpuratus,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,perumytilus purpuratus,NTI positive,ulva rigida,1,non-trophic +
NTI positive,petalonia fascia,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,phymactis spp.,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,phymactis spp.,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,polysiphonia_spp,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,polysiphonia_spp,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,porphyra_spp,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,porphyra_spp,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,rama novazelandensis,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,rama novazelandensis,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,rhizoclonium cilindricum,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,rhizoclonium cilindricum,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,sarcothalia,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,sarcothalia,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,scythosiphon lomentaria,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,scythosiphon lomentaria,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,austromegabalanus psittacus,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,balanus laevis,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,corallina offcinalis var. chilensis,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,gelidium spp.,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,mazzaella laminarioides,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,montemaria horridula,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,nothobalanus flosculus,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,nothochthamalus scabrosus,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,porphyra_spp,1,non-trophic +
NTI positive,semimytilus algosus,NTI positive,ulva rigida,1,non-trophic +
NTI positive,ulva rigida,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,ulva rigida,NTI positive,phragmatopoma spp.,1,non-trophic +
NTI positive,ulva rigida,NTI positive,semimytilus algosus,1,non-trophic +
NTI positive,nodolittorina peruviana,NTI positive,jhelius cirratus,1,non-trophic +
NTI positive,nodolittorina peruviana,NTI positive,nothochthamalus scabrosus,1,non-trophic +
NTI positive,nodolittorina peruviana,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,austrolittorina araucana,NTI positive,jhelius cirratus,1,non-trophic +
NTI positive,austrolittorina araucana,NTI positive,nothochthamalus scabrosus,1,non-trophic +
NTI positive,petrolisthes punctatus,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,petrolisthes punctatus,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,petrolisthes spinifrons,NTI positive,concholepas concholepas,1,non-trophic +
NTI positive,petrolisthes spinifrons,NTI positive,fissurella  costata,1,non-trophic +
NTI positive,petrolisthes spinifrons,NTI positive,fissurella  crassa,1,non-trophic +
NTI positive,petrolisthes spinifrons,NTI positive,fissurella  cummingii,1,non-trophic +
NTI positive,petrolisthes spinifrons,NTI positive,fissurella  limbata,1,non-trophic +
NTI positive,petrolisthes spinifrons,NTI positive,fissurella  maxima,1,non-trophic +
NTI positive,petrolisthes spinifrons,NTI positive,fissurella  picta,1,non-trophic +
NTI positive,petrolisthes spinifrons,NTI positive,fissurella  puhlcra,1,non-trophic +
NTI positive,petrolisthes spinifrons,NTI positive,phragmatopoma spp.,1,non-trophic +
NTI positive,petrolisthes angulosus,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,petrolisthes angulosus,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,petrolisthes tuberculatus,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,petrolisthes tuberculatus,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,petrolisthes tuberculosus,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,petrolisthes tuberculosus,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI positive,trimusculus peruvianus,NTI positive,lessonia nigrescens,1,non-trophic +
NTI positive,trimusculus peruvianus,NTI positive,perumytilus purpuratus,1,non-trophic +
NTI negative,acanthocyclus gayi,NTI negative,acanthocyclus hassleri,1,non-trophic -
NTI negative,acanthocyclus hassleri,NTI negative,acanthocyclus gayi,1,non-trophic -
NTI negative,fissurella  costata,NTI negative,heliaster helianthus,1,non-trophic -
NTI negative,fissurella  crassa,NTI negative,chiton  granosus,1,non-trophic -
NTI negative,fissurella  crassa,NTI negative,heliaster helianthus,1,non-trophic -
NTI negative,fissurella  limbata,NTI negative,heliaster helianthus,1,non-trophic -
NTI negative,fissurella  maxima,NTI negative,heliaster helianthus,1,non-trophic -
NTI negative,heliaster helianthus,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,scurria  araucana,NTI negative,jhelius cirratus,1,non-trophic -
NTI negative,scurria  araucana,NTI negative,nothochthamalus scabrosus,1,non-trophic -
NTI negative,siphonaria lesoni,NTI negative,fissurella  crassa,1,non-trophic -
NTI negative,stichaster striatus,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,tegula atra,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,balanus laevis,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,gelidium rex,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,grateloupia,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,nothogenia,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,parantheopsis,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,prionitis spp,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,rhizoclonium cilindricum,1,non-trophic -
