interaction_id,attribute,value
146,node_to,Pontania_varia
146,layer_to,20
146,type,host-parasite
146,method,field_observation
146,weight,1
147,node_from,Scambus_vesicarius
147,layer_from,20
147,node_to,Pontania_varia
147,layer_to,20
147,type,host-parasite
147,method,field_observation
147,weight,1
148,node_from,Eurytoma_aciculata
148,layer_from,20
148,node_to,Pontania_varia
148,layer_to,20
148,type,host-parasite
148,method,field_observation
148,weight,1
149,node_from,Bracon_romani
149,layer_from,20
149,node_to,Pontania_varia
149,layer_to,20
149,type,host-parasite
149,method,field_observation
149,weight,1
150,node_from,Euura_gemmafoetidae
150,layer_from,20
150,node_to,Salix_foetida
150,layer_to,20
150,type,host-parasite
150,method,field_observation
150,weight,1
151,node_from,Pteromalus_euurae
151,layer_from,20
151,node_to,Euura_gemmafoetidae
151,layer_to,20
151,type,host-parasite
151,method,field_observation
151,weight,1
152,node_from,Euura_myrsinifoliae
152,layer_from,20
152,node_to,Salix_myrsinifolia
152,layer_to,20
152,type,host-parasite
152,method,field_observation
152,weight,1
153,node_from,Pteromalus_euurae
153,layer_from,20
153,node_to,Euura_myrsinifoliae
153,layer_to,20
153,type,host-parasite
153,method,field_observation
153,weight,1
154,node_from,Pontania_varia
154,layer_from,21
154,node_to,Salix_myrsinifolia
154,layer_to,21
154,type,host-parasite
154,method,field_observation
154,weight,1
155,node_from,Chalcidoidea_indet.
155,layer_from,21
155,node_to,Pontania_varia
155,layer_to,21
155,type,host-parasite
155,method,field_observation
155,weight,1
156,node_from,Scambus_vesicarius
156,layer_from,21
156,node_to,Pontania_varia
156,layer_to,21
156,type,host-parasite
156,method,field_observation
156,weight,1
157,node_from,Pteromalus_euurae
157,layer_from,21
157,node_to,Euura_gemmahelveticae
157,layer_to,21
157,type,host-parasite
157,method,field_observation
157,weight,1
158,node_from,Euura_gemmahelveticae
158,layer_from,21
158,node_to,Salix_helvetica
158,layer_to,21
158,type,host-parasite
158,method,field_observation
158,weight,1
159,node_from,Pontania_hastatae
159,layer_from,21
159,node_to,Salix_hastata
159,layer_to,21
159,type,host-parasite
159,method,field_observation
159,weight,1
160,node_from,Ichneumonidae_indet.
160,layer_from,21
160,node_to,Pontania_hastatae
160,layer_to,21
160,type,host-parasite
160,method,field_observation
160,weight,1
161,node_from,Euura_gemmafoetidae
161,layer_from,21
161,node_to,Salix_foetida
161,layer_to,21
161,type,host-parasite
161,method,field_observation
161,weight,1
162,node_from,Pteromalus_dolichurus
162,layer_from,21
162,node_to,Euura_gemmafoetidae
162,layer_to,21
162,type,host-parasite
162,method,field_observation
162,weight,1
163,node_from,Chalcidoidea_indet.
163,layer_from,21
163,node_to,Euura_gemmafoetidae
163,layer_to,21
163,type,host-parasite
163,method,field_observation
163,weight,1
164,node_from,Euura_hastatae
164,layer_from,21
164,node_to,Salix_hastata
164,layer_to,21
164,type,host-parasite
164,method,field_observation
164,weight,1
165,node_from,Chalcidoidea_indet.
165,layer_from,21
165,node_to,Euura_hastatae
165,layer_to,21
165,type,host-parasite
165,method,field_observation
165,weight,1
166,node_from,Pteromalus_dolichurus
166,layer_from,21
166,node_to,Euura_hastatae
166,layer_to,21
166,type,host-parasite
166,method,field_observation
166,weight,1
167,node_from,Bracon_romani
167,layer_from,21
167,node_to,Pontania_breviserratae
167,layer_to,21
167,type,host-parasite
167,method,field_observation
167,weight,1
168,node_from,Scambus_vesicarius
168,layer_from,21
168,node_to,Pontania_breviserratae
168,layer_to,21
168,type,host-parasite
168,method,field_observation
168,weight,1
169,node_from,Pontania_breviserratae
169,layer_from,21
169,node_to,Salix_breviserrata
169,layer_to,21
169,type,host-parasite
169,method,field_observation
169,weight,1
170,node_from,Chalcidoidea_indet.
170,layer_from,21
170,node_to,Pontania_foetidae
170,layer_to,21
170,type,host-parasite
170,method,field_observation
170,weight,1
171,node_from,Pontania_foetidae
171,layer_from,21
171,node_to,Salix_foetida
171,layer_to,21
171,type,host-parasite
171,method,field_observation
171,weight,1
172,node_from,Scambus_vesicarius
172,layer_from,21
172,node_to,Pontania_foetidae
172,layer_to,21
172,type,host-parasite
172,method,field_observation
172,weight,1
173,node_from,Pteromalus_dolichurus
173,layer_from,21
173,node_to,Pontania_foetidae
173,layer_to,21
173,type,host-parasite
173,method,field_observation
173,weight,1
174,node_from,Eurytoma_aciculata
174,layer_from,22
174,node_to,Pontania_varia
174,layer_to,22
174,type,host-parasite
174,method,field_observation
174,weight,1
175,node_from,Pontania_varia
175,layer_from,22
175,node_to,Salix_myrsinifolia
175,layer_to,22
175,type,host-parasite
175,method,field_observation
175,weight,1
176,node_from,Chalcidoidea_indet.
176,layer_from,22
176,node_to,Pontania_varia
176,layer_to,22
176,type,host-parasite
176,method,field_observation
176,weight,1
177,node_from,Chalcidoidea_indet.
177,layer_from,23
177,node_to,Pontania_vesicator
177,layer_to,23
177,type,host-parasite
177,method,field_observation
177,weight,1
178,node_from,Pontania_vesicator
178,layer_from,23
178,node_to,Salix_purpurea
178,layer_to,23
178,type,host-parasite
178,method,field_observation
178,weight,1
179,node_from,Chalcidoidea_indet.
179,layer_from,23
